,Time,Weighted_Price,Total_Size,Order_Number
0,4.836,142.0,1.0,1.0
1,6.913,129.0,3.0,1.0
2,9.052,130.0,1.0,1.0
3,9.3,128.0,1.0,1.0
4,12.989,132.0,1.0,1.0
5,14.26,129.0,4.0,1.0
6,14.353,132.5,2.0,2.0
7,17.856,131.0,1.0,1.0
8,17.918,132.0,2.0,1.0
9,18.29,131.0,1.0,1.0
10,18.569,132.0,1.0,1.0
11,19.189,133.25,4.0,2.0
12,19.561,134.0,2.0,1.0
13,20.367,129.0,3.0,1.0
14,20.46,135.0,5.0,1.0
15,22.134,138.0,3.0,1.0
16,24.149,138.0,4.0,1.0
17,24.707,138.5,2.0,2.0
18,28.613,141.8,5.0,3.0
19,30.876,141.0,3.0,1.0
20,33.263,141.0,2.0,1.0
21,35.092,140.0,2.0,1.0
22,35.34,140.0,3.0,1.0
23,35.402,140.0,1.0,1.0
24,36.58,140.0,4.0,1.0
25,37.076,140.0,2.0,1.0
26,37.851,138.75,4.0,3.0
27,38.006,138.0,4.0,1.0
28,40.207,140.0,4.0,2.0
29,44.981,137.8,5.0,2.0
30,45.787,137.0,3.0,1.0
31,46.407,139.66666666666666,3.0,2.0
32,47.585,135.0,1.0,1.0
33,48.701,135.0,2.0,2.0
34,48.887,134.2,5.0,3.0
35,51.615,144.0,3.0,1.0
36,53.258,140.0,4.0,1.0
37,59.83,141.8,5.0,3.0
38,60.45,140.0,3.0,1.0
39,64.325,143.0,1.0,1.0
40,64.759,143.0,1.0,1.0
41,66.898,143.0,4.0,1.0
42,67.239,138.75,4.0,3.0
43,68.665,140.0,1.0,1.0
44,70.68,140.0,1.0,1.0
45,71.641,141.0,4.0,1.0
46,75.671,143.0,1.0,1.0
47,76.229,143.0,5.0,1.0
48,78.554,143.0,2.0,1.0
49,79.081,143.0,2.0,1.0
50,80.91,141.0,5.0,1.0
51,82.398,141.0,1.0,1.0
52,82.894,141.0,1.0,1.0
53,84.103,141.0,2.0,1.0
54,85.684,140.0,2.0,1.0
55,87.482,143.0,1.0,1.0
