,Time,Weighted_Price,Total_Size,Order_Number
0,5.983,148.0,1.0,1.0
1,10.168,130.0,3.0,1.0
2,10.23,133.66666666666666,3.0,2.0
3,11.191,141.0,2.0,1.0
4,11.284,142.33333333333334,3.0,2.0
5,12.524,142.0,3.0,1.0
6,15.004,143.0,1.0,1.0
7,17.887,145.0,3.0,1.0
8,20.801,145.0,3.0,1.0
9,21.328,143.6,5.0,2.0
10,23.405,143.0,3.0,1.0
11,23.467,144.0,2.0,1.0
12,23.653,139.4,5.0,2.0
13,24.676,141.5,4.0,2.0
14,26.536,140.0,2.0,1.0
15,27.962,145.0,3.0,1.0
16,29.481,144.0,2.0,1.0
17,30.411,140.0,4.0,1.0
18,31.713,141.0,1.0,1.0
19,33.511,139.25,4.0,2.0
20,34.906,139.0,4.0,1.0
21,35.433,140.0,2.0,2.0
22,36.859,139.0,1.0,1.0
23,37.851,139.0,1.0,1.0
24,39.401,140.75,4.0,2.0
25,41.602,134.66666666666666,3.0,2.0
26,43.121,136.0,1.0,1.0
27,43.307,137.0,1.0,1.0
28,44.392,136.0,2.0,1.0
29,46.655,131.0,3.0,1.0
30,55.552,135.0,1.0,1.0
31,56.017,135.0,1.0,1.0
32,56.978,137.0,3.0,2.0
33,57.164,138.0,2.0,1.0
34,57.474,137.6,5.0,2.0
35,57.505,138.0,1.0,1.0
36,58.218,138.0,4.0,2.0
37,59.706,140.0,1.0,1.0
38,61.473,140.0,1.0,1.0
39,61.814,139.0,1.0,1.0
40,61.938,139.0,3.0,1.0
41,62.31,139.0,4.0,3.0
42,63.86,148.0,5.0,1.0
43,65.41,148.0,4.0,1.0
44,68.169,148.0,1.0,1.0
45,70.029,148.0,1.0,1.0
46,71.982,143.0,3.0,1.0
47,73.439,145.0,1.0,1.0
48,78.027,147.0,2.0,1.0
49,79.453,146.0,2.0,2.0
50,79.794,145.0,3.0,1.0
51,85.064,146.5,4.0,2.0
52,85.87,145.0,4.0,2.0
53,86.459,145.0,5.0,1.0
54,87.265,145.0,1.0,1.0
55,87.978,144.5,4.0,2.0
56,88.784,143.0,1.0,1.0
57,92.349,145.0,2.0,1.0
58,93.62,145.0,2.0,1.0
59,93.713,145.0,2.0,1.0
60,93.775,145.0,2.0,1.0
61,94.488,145.0,4.0,1.0
62,95.852,144.0,2.0,1.0
63,98.332,144.0,1.0,1.0
64,98.642,147.0,1.0,1.0
65,100.471,143.75,4.0,2.0
66,101.556,143.0,2.0,1.0
67,105.028,148.0,2.0,1.0
68,106.175,147.0,4.0,1.0
69,106.609,147.0,2.0,1.0
70,107.167,145.0,3.0,1.0
71,107.198,144.0,3.0,3.0
72,107.477,143.0,3.0,1.0
73,108.531,143.0,5.0,1.0
74,109.74,143.0,2.0,1.0
75,111.135,144.0,1.0,1.0
76,111.538,143.0,2.0,1.0
77,113.739,141.0,3.0,1.0
78,113.832,141.0,1.0,1.0
79,113.863,141.0,3.0,1.0
80,114.204,141.0,4.0,1.0
81,114.359,141.0,5.0,1.0
82,115.227,141.0,2.0,1.0
83,122.946,146.0,5.0,1.0
84,128.65,148.0,2.0,1.0
85,129.27,145.0,1.0,1.0
86,134.695,146.33333333333334,3.0,2.0
87,134.85,146.0,1.0,1.0
88,138.229,144.33333333333334,3.0,2.0
89,138.322,144.0,1.0,1.0
90,139.035,144.0,3.0,1.0
91,139.314,143.0,1.0,1.0
92,139.717,143.0,2.0,1.0
93,139.903,141.0,4.0,1.0
94,139.934,141.0,4.0,1.0
95,141.236,141.0,3.0,2.0
96,141.98,140.0,1.0,1.0
97,143.406,140.0,1.0,1.0
98,144.584,140.0,5.0,1.0
99,148.304,143.0,3.0,3.0
100,151.435,146.0,2.0,1.0
101,151.869,146.0,5.0,1.0
102,154.907,146.0,3.0,1.0
103,156.364,144.2,5.0,2.0
104,156.922,144.0,3.0,1.0
105,157.325,143.0,1.0,1.0
106,158.441,141.0,1.0,1.0
107,159.588,141.0,2.0,1.0
108,160.425,140.0,3.0,1.0
109,160.673,143.2,5.0,2.0
110,161.045,145.75,4.0,2.0
111,162.533,139.0,4.0,1.0
112,169.322,146.5,2.0,2.0
113,169.508,145.0,1.0,1.0
114,170.376,144.0,5.0,1.0
115,170.5,143.4,5.0,2.0
116,171.306,141.0,3.0,1.0
117,171.895,141.0,4.0,1.0
118,174.685,143.33333333333334,6.0,3.0
119,175.739,146.0,1.0,1.0
120,176.545,143.5,4.0,2.0
121,180.513,142.6,5.0,4.0
122,182.652,139.0,2.0,1.0
123,183.117,141.0,1.0,1.0
124,184.574,148.0,1.0,1.0
125,191.146,148.0,2.0,1.0
126,193.068,147.0,2.0,1.0
127,193.223,147.0,1.0,1.0
128,193.626,147.0,1.0,1.0
129,194.525,147.0,4.0,1.0
130,195.114,147.0,2.0,1.0
131,198.71,146.0,4.0,1.0
132,200.012,146.0,1.0,1.0
133,200.446,145.0,4.0,3.0
134,200.57,143.5,2.0,2.0
135,202.337,146.0,1.0,1.0
136,203.205,145.0,5.0,3.0
137,203.98,143.0,3.0,1.0
138,207.173,144.0,3.0,2.0
139,209.467,143.0,3.0,1.0
140,212.877,145.0,1.0,1.0
141,213.714,148.0,1.0,1.0
142,213.776,145.0,5.0,1.0
143,214.644,146.0,2.0,1.0
144,214.985,145.0,1.0,1.0
145,215.047,146.0,3.0,1.0
146,215.791,147.0,5.0,1.0
147,220.844,145.0,3.0,1.0
148,221.247,144.2,5.0,2.0
149,224.719,145.0,1.0,1.0
150,224.905,145.0,4.0,1.0
151,225.928,143.0,2.0,1.0
152,226.331,144.0,2.0,1.0
153,227.168,141.5,4.0,3.0
154,228.656,143.0,3.0,1.0
155,230.857,141.33333333333334,3.0,2.0
156,236.685,147.0,1.0,1.0
157,237.491,147.0,1.0,1.0
158,239.723,149.0,4.0,1.0
159,245.21,149.0,1.0,1.0
160,246.295,148.0,2.0,1.0
161,246.45,145.0,1.0,1.0
162,246.605,144.5,2.0,2.0
163,247.194,148.0,1.0,1.0
164,248.899,145.33333333333334,3.0,2.0
165,249.147,140.66666666666666,3.0,2.0
166,250.294,149.0,1.0,1.0
167,251.658,149.0,3.0,1.0
168,252.867,144.2,5.0,3.0
169,254.758,146.8,5.0,2.0
170,262.074,144.6,5.0,2.0
171,263.531,142.0,2.0,2.0
172,263.748,141.0,1.0,1.0
173,263.903,141.0,1.0,1.0
174,264.12,140.0,1.0,1.0
175,264.926,140.0,4.0,2.0
176,265.453,132.0,3.0,1.0
177,266.073,140.0,4.0,1.0
178,269.111,149.0,5.0,1.0
179,272.862,149.0,1.0,1.0
180,273.761,147.8,5.0,3.0
181,277.977,148.0,1.0,1.0
182,278.69,146.0,4.0,3.0
183,281.263,145.0,2.0,2.0
184,285.913,146.33333333333334,3.0,3.0
185,289.044,148.0,4.0,1.0
186,289.106,148.0,2.0,1.0
187,289.757,142.75,4.0,3.0
188,291.121,144.85714285714286,7.0,3.0
189,292.113,148.0,1.0,1.0
190,295.585,148.0,2.0,1.0
191,295.957,148.0,1.0,1.0
192,295.988,148.0,3.0,1.0
193,297.724,144.4,5.0,3.0
194,299.646,142.0,5.0,2.0
195,302.002,142.66666666666666,3.0,2.0
196,306.869,141.0,2.0,1.0
197,308.109,148.0,1.0,1.0
198,308.543,148.0,1.0,1.0
199,310.155,145.0,2.0,1.0
200,311.178,145.33333333333334,3.0,2.0
201,311.581,141.0,1.0,1.0
202,312.449,140.25,4.0,3.0
203,313.038,140.0,1.0,1.0
204,313.968,142.0,1.0,1.0
205,313.999,143.0,2.0,1.0
206,315.611,143.0,3.0,1.0
207,318.215,149.0,4.0,1.0
208,322.245,149.0,2.0,1.0
209,324.012,148.0,5.0,1.0
210,324.136,148.0,1.0,1.0
211,328.6,148.0,4.0,1.0
212,329.871,147.0,2.0,2.0
213,332.754,146.6,5.0,2.0
214,333.095,145.0,5.0,1.0
215,335.575,144.2,5.0,2.0
216,336.164,144.0,3.0,1.0
217,339.884,144.0,4.0,1.0
218,339.915,144.0,3.0,1.0
219,340.442,144.0,2.0,1.0
220,341.248,144.0,2.0,1.0
221,341.372,145.0,3.0,1.0
222,342.178,143.0,3.0,1.0
223,342.612,142.0,2.0,1.0
224,343.294,142.0,3.0,1.0
225,343.573,140.33333333333334,3.0,2.0
226,344.255,141.0,1.0,1.0
227,344.813,141.0,1.0,1.0
228,344.844,140.0,1.0,1.0
229,346.425,142.0,2.0,1.0
230,354.206,149.0,4.0,1.0
231,356.066,148.8,5.0,2.0
232,360.096,148.0,1.0,1.0
233,361.15,147.33333333333334,3.0,2.0
234,361.274,145.8,5.0,3.0
235,362.111,143.0,2.0,2.0
236,362.979,146.0,1.0,1.0
237,364.653,145.0,2.0,2.0
238,366.048,148.0,2.0,1.0
239,366.265,148.0,2.0,1.0
240,369.892,142.0,1.0,1.0
241,370.419,142.0,4.0,1.0
242,371.256,142.0,1.0,1.0
243,372.527,142.0,5.0,1.0
244,373.085,142.0,2.0,1.0
245,375.1,144.2,5.0,3.0
246,376.991,141.0,5.0,1.0
247,378.045,141.0,3.0,1.0
248,381.052,149.0,2.0,1.0
249,381.858,148.0,4.0,2.0
250,382.261,145.0,4.0,2.0
251,383.47,140.0,3.0,2.0
252,383.532,140.0,2.0,1.0
253,387.5,139.0,4.0,1.0
254,389.701,144.0,4.0,1.0
255,390.042,144.0,2.0,1.0
256,393.08,142.8,5.0,4.0
257,393.297,139.0,5.0,1.0
258,393.638,139.0,1.0,1.0
259,395.25,145.0,3.0,1.0
260,395.746,144.0,1.0,1.0
