,Time,Weighted_Price,Total_Size,Order_Number
0,12.741,137.0,5.0,1.0
1,14.694,135.0,2.0,1.0
2,15.221,133.0,2.0,1.0
3,15.531,133.0,5.0,1.0
4,15.841,131.5,2.0,2.0
5,16.771,131.0,4.0,2.0
6,18.91,131.0,2.0,1.0
7,19.158,130.0,3.0,1.0
8,23.126,130.0,3.0,1.0
9,23.777,128.0,1.0,1.0
10,24.025,130.0,2.0,1.0
11,27.776,133.0,1.0,1.0
12,28.458,134.0,1.0,1.0
13,30.814,133.0,1.0,1.0
14,31.682,133.0,3.0,1.0
15,32.55,133.0,1.0,1.0
16,33.511,133.0,4.0,1.0
17,35.588,132.0,2.0,2.0
18,36.146,129.5,4.0,2.0
19,39.06,132.0,3.0,1.0
20,39.928,128.2,5.0,2.0
21,40.548,127.0,2.0,1.0
22,43.214,128.0,2.0,1.0
23,45.508,129.5,6.0,2.0
24,49.197,133.0,1.0,1.0
25,49.848,127.0,5.0,1.0
26,53.568,128.0,3.0,1.0
27,53.847,125.0,2.0,1.0
28,55.552,125.0,3.0,1.0
29,57.567,125.0,4.0,1.0
30,58.094,125.0,4.0,2.0
31,59.241,129.0,3.0,1.0
32,60.853,129.0,2.0,1.0
33,61.008,126.0,4.0,1.0
34,61.349,127.0,1.0,1.0
35,62.868,129.33333333333334,3.0,2.0
36,63.147,130.0,3.0,1.0
37,63.395,126.0,2.0,2.0
38,64.356,127.0,1.0,1.0
39,66.247,126.0,2.0,1.0
40,66.464,120.0,1.0,1.0
41,69.967,129.0,2.0,1.0
42,74.276,124.0,1.0,1.0
43,74.493,125.0,2.0,1.0
44,76.322,128.0,3.0,1.0
45,76.787,128.0,5.0,1.0
46,76.911,123.0,1.0,1.0
47,77.748,128.0,2.0,1.0
48,78.027,127.0,2.0,1.0
49,80.476,127.0,1.0,1.0
50,81.034,127.75,4.0,2.0
51,82.832,133.5,4.0,2.0
52,86.986,132.0,2.0,1.0
53,89.621,123.0,1.0,1.0
54,90.241,122.0,4.0,1.0
55,91.357,122.0,5.0,2.0
56,91.512,125.0,5.0,3.0
57,93.217,120.66666666666667,3.0,2.0
58,94.023,125.0,2.0,1.0
59,94.395,125.0,1.0,1.0
60,95.79,123.0,2.0,1.0
61,99.696,126.66666666666667,6.0,2.0
62,100.595,125.0,2.0,1.0
63,101.897,124.0,1.0,1.0
64,102.052,119.2,5.0,2.0
65,104.067,135.0,3.0,1.0
66,104.408,135.0,1.0,1.0
67,109.461,135.0,2.0,2.0
68,112.685,134.0,4.0,2.0
69,113.584,133.0,4.0,1.0
70,118.637,135.0,1.0,1.0
71,118.854,135.0,5.0,1.0
72,120.311,135.0,1.0,1.0
73,120.962,133.0,4.0,1.0
74,121.489,131.33333333333334,3.0,3.0
75,121.675,131.0,4.0,1.0
76,121.737,132.0,4.0,1.0
77,122.171,130.5,2.0,2.0
78,124.0,135.0,1.0,1.0
79,124.248,129.5,4.0,2.0
80,125.519,127.5,4.0,2.0
81,126.263,127.0,2.0,1.0
82,128.743,130.0,1.0,1.0
83,128.867,129.0,5.0,1.0
