,Time,Weighted_Price,Total_Size,Order_Number
0,7.75,178.0,2.0,1.0
1,7.967,175.5,2.0,2.0
2,10.509,175.0,1.0,1.0
3,11.346,175.0,1.0,1.0
4,17.174,176.0,1.0,1.0
5,17.608,175.0,2.0,1.0
6,17.918,175.0,4.0,1.0
7,17.949,175.0,3.0,1.0
8,19.282,178.0,2.0,1.0
9,19.716,178.0,1.0,1.0
10,22.94,174.8,5.0,3.0
11,24.335,176.0,4.0,1.0
12,24.738,177.0,3.0,1.0
13,25.141,176.0,2.0,1.0
14,25.606,177.0,1.0,1.0
15,27.528,179.0,2.0,1.0
16,27.683,181.0,1.0,1.0
17,27.9,181.0,5.0,1.0
18,28.582,182.0,1.0,1.0
19,31.93,183.0,2.0,1.0
20,33.635,176.2,5.0,3.0
21,39.029,178.0,3.0,1.0
22,40.672,175.0,5.0,1.0
23,41.044,174.0,4.0,2.0
24,41.974,173.0,2.0,1.0
25,42.067,173.0,4.0,1.0
26,43.121,172.0,1.0,1.0
27,43.648,172.0,1.0,1.0
28,44.857,178.0,2.0,1.0
29,46.252,178.0,6.0,2.0
30,47.089,180.0,2.0,1.0
31,48.174,175.0,2.0,1.0
32,52.359,177.0,5.0,1.0
33,52.483,177.0,1.0,1.0
34,55.056,176.0,3.0,1.0
35,56.978,176.0,2.0,1.0
36,58.931,178.0,3.0,1.0
37,59.458,177.0,4.0,1.0
38,62.155,181.0,8.0,2.0
39,62.62,180.0,4.0,1.0
40,67.735,182.0,4.0,1.0
41,67.921,181.0,1.0,1.0
42,68.355,177.8,5.0,3.0
43,68.758,176.0,2.0,1.0
44,69.44,176.0,4.0,3.0
45,71.021,181.25,4.0,2.0
46,75.578,180.0,3.0,1.0
47,77.779,180.0,1.0,1.0
48,78.616,178.25,4.0,2.0
49,81.499,179.0,3.0,1.0
50,83.173,178.0,2.0,1.0
51,83.545,175.5,2.0,2.0
52,86.552,181.5,2.0,2.0
53,87.203,176.0,1.0,1.0
54,87.296,176.0,4.0,1.0
55,89.001,185.0,5.0,1.0
56,89.962,185.0,1.0,1.0
57,96.131,185.0,3.0,1.0
58,96.193,185.0,5.0,1.0
59,96.813,185.0,1.0,1.0
60,97.216,185.0,2.0,1.0
61,97.743,183.0,2.0,1.0
62,99.82,183.0,4.0,1.0
63,102.734,183.0,2.0,1.0
64,103.044,181.0,4.0,1.0
65,103.912,180.0,1.0,1.0
66,104.501,180.0,1.0,1.0
67,107.353,179.8,5.0,2.0
68,107.601,179.0,4.0,1.0
69,109.337,179.0,4.0,1.0
70,109.709,179.0,3.0,1.0
71,109.833,176.0,2.0,1.0
72,116.901,179.0,3.0,1.0
73,118.637,177.0,1.0,1.0
74,120.528,181.0,3.0,1.0
75,121.272,181.0,1.0,1.0
76,122.605,178.0,4.0,1.0
77,124.031,182.0,2.0,1.0
78,125.023,180.0,1.0,1.0
79,125.581,181.0,3.0,1.0
80,128.619,179.0,2.0,1.0
81,128.991,176.0,4.0,1.0
