,Time,Weighted_Price,Total_Size,Order_Number
0,11.563,120.16666666666667,6.0,2.0
1,11.625,121.0,1.0,1.0
2,13.454,121.0,3.0,1.0
3,14.663,122.0,3.0,1.0
4,14.725,122.0,3.0,2.0
5,14.88,122.0,1.0,1.0
6,16.802,124.0,2.0,1.0
7,16.833,124.0,2.0,2.0
8,16.864,125.0,1.0,1.0
9,18.166,132.0,1.0,1.0
10,20.274,130.2,5.0,2.0
11,20.46,127.33333333333333,3.0,2.0
12,22.165,128.0,1.0,1.0
13,22.227,126.0,1.0,1.0
14,22.413,126.0,1.0,1.0
15,23.839,129.0,1.0,1.0
16,24.118,129.5,2.0,2.0
17,25.42,127.0,2.0,1.0
18,26.164,130.0,1.0,1.0
19,28.086,127.0,1.0,1.0
20,32.271,128.0,2.0,1.0
21,32.643,127.0,2.0,1.0
22,32.798,126.0,1.0,1.0
23,34.937,126.0,1.0,1.0
24,36.704,122.0,3.0,1.0
25,38.471,127.6,5.0,2.0
26,39.215,132.0,1.0,1.0
27,40.424,124.0,3.0,1.0
28,40.951,125.0,3.0,1.0
29,44.237,119.0,2.0,1.0
30,45.477,120.0,2.0,1.0
31,46.097,123.0,2.0,1.0
32,47.492,123.0,1.0,1.0
33,50.778,120.0,1.0,1.0
34,51.894,124.11111111111111,9.0,4.0
35,53.816,126.0,1.0,1.0
36,54.684,128.0,1.0,1.0
37,54.808,128.16666666666666,6.0,3.0
38,56.203,133.0,1.0,1.0
39,57.226,131.0,2.0,1.0
40,60.388,130.0,4.0,1.0
41,61.473,129.0,1.0,1.0
42,65.1,131.0,5.0,1.0
43,65.565,131.0,5.0,1.0
44,67.89,131.0,3.0,1.0
45,68.386,130.2,5.0,2.0
46,71.238,130.0,1.0,1.0
47,73.067,130.0,5.0,1.0
48,73.873,126.25,4.0,2.0
49,74.524,126.0,2.0,2.0
50,76.849,131.0,2.0,1.0
51,78.492,128.0,2.0,1.0
52,78.585,127.0,2.0,2.0
53,79.36,127.0,2.0,1.0
54,79.453,128.0,2.0,1.0
55,79.701,127.0,1.0,1.0
56,80.352,126.0,3.0,3.0
57,80.445,126.0,2.0,1.0
58,82.274,127.0,4.0,2.0
59,83.266,127.0,2.0,1.0
60,84.227,127.0,5.0,1.0
61,84.816,125.4,5.0,2.0
62,85.188,124.5,8.0,3.0
63,86.459,123.0,3.0,2.0
64,89.311,122.0,3.0,1.0
65,92.721,131.0,1.0,1.0
66,94.147,132.0,3.0,2.0
67,99.975,135.0,1.0,1.0
68,103.819,135.0,3.0,1.0
69,104.811,135.0,2.0,1.0
70,106.578,134.5,2.0,2.0
71,107.57,133.0,2.0,1.0
72,114.793,134.0,1.0,1.0
73,116.498,133.33333333333334,3.0,2.0
74,116.715,133.0,5.0,1.0
75,117.49,131.66666666666666,3.0,3.0
76,118.482,129.0,3.0,3.0
77,120.931,130.0,4.0,3.0
78,120.993,127.0,4.0,1.0
79,130.665,131.0,1.0,1.0
80,130.789,130.0,2.0,1.0
81,130.913,131.0,2.0,1.0
82,130.944,129.5,4.0,2.0
83,132.556,133.0,2.0,1.0
84,133.703,130.33333333333334,3.0,2.0
