,Time,Weighted_Price,Total_Size,Order_Number
0,5.952,193.0,1.0,1.0
1,13.361,180.0,5.0,2.0
2,14.787,180.0,2.0,1.0
3,14.849,182.0,1.0,1.0
4,16.151,183.0,2.0,1.0
5,17.36,183.0,3.0,1.0
6,18.445,185.0,1.0,1.0
7,18.507,185.0,1.0,1.0
8,19.189,186.0,3.0,1.0
9,19.809,188.0,5.0,2.0
10,20.026,187.0,2.0,1.0
11,20.119,188.0,1.0,1.0
12,20.77,182.0,2.0,1.0
13,21.483,180.0,4.0,1.0
14,24.149,180.0,1.0,1.0
15,25.234,180.0,4.0,1.0
16,26.102,181.25,4.0,2.0
17,28.675,184.66666666666666,6.0,2.0
18,30.194,198.0,5.0,1.0
19,32.426,195.66666666666666,3.0,2.0
20,35.03,195.0,3.0,1.0
21,36.332,195.0,1.0,1.0
22,37.758,194.0,4.0,1.0
23,41.106,192.0,2.0,1.0
24,43.896,192.0,3.0,1.0
25,44.516,189.0,2.0,1.0
26,45.291,189.0,1.0,1.0
27,45.694,196.0,1.0,1.0
28,48.143,192.0,5.0,1.0
29,48.236,189.0,3.0,1.0
30,48.36,189.0,5.0,1.0
31,51.491,191.0,4.0,1.0
32,51.646,192.0,2.0,1.0
33,52.793,191.0,1.0,1.0
34,55.211,189.0,4.0,1.0
35,55.645,190.0,5.0,1.0
36,56.668,189.0,1.0,1.0
37,57.319,189.0,1.0,1.0
38,59.985,198.0,1.0,1.0
39,63.085,198.0,4.0,1.0
40,63.55,198.0,3.0,1.0
41,67.859,198.0,1.0,1.0
42,69.936,197.6,5.0,2.0
43,71.796,196.0,2.0,1.0
44,72.199,196.0,1.0,1.0
45,73.842,194.0,2.0,1.0
46,74.059,195.0,2.0,1.0
47,74.369,193.0,2.0,1.0
48,75.051,192.0,1.0,1.0
49,76.322,192.0,1.0,1.0
50,77.407,195.75,4.0,2.0
51,77.934,186.8,5.0,3.0
52,84.785,194.0,4.0,2.0
53,86.49,189.5,4.0,2.0
54,88.071,192.0,3.0,1.0
55,93.062,196.0,1.0,1.0
56,94.426,192.0,2.0,1.0
57,95.356,190.8,5.0,2.0
58,97.278,198.0,3.0,1.0
59,97.526,189.25,4.0,2.0
60,97.588,186.5,4.0,2.0
61,99.169,193.0,3.0,1.0
62,99.386,193.0,5.0,1.0
63,99.603,193.0,2.0,1.0
64,101.835,188.0,1.0,1.0
65,102.052,190.0,2.0,1.0
66,104.284,186.0,1.0,1.0
67,104.935,178.0,1.0,1.0
68,107.074,182.0,3.0,1.0
69,108.283,184.66666666666666,3.0,2.0
70,111.135,180.0,1.0,1.0
71,111.29,180.0,2.0,1.0
72,113.336,180.0,1.0,1.0
73,113.894,181.0,1.0,1.0
74,115.63,181.0,3.0,1.0
75,116.188,181.0,1.0,1.0
76,116.994,183.0,2.0,1.0
77,119.753,180.0,1.0,1.0
78,119.97,180.0,3.0,1.0
79,120.373,180.0,1.0,1.0
80,120.466,182.0,3.0,1.0
81,121.365,182.66666666666666,3.0,2.0
82,121.706,186.33333333333334,3.0,2.0
83,122.574,187.0,4.0,1.0
84,123.163,186.28571428571428,7.0,2.0
85,125.147,181.6,5.0,3.0
86,125.271,187.0,3.0,1.0
87,126.79,195.0,2.0,1.0
88,130.2,196.0,4.0,1.0
89,132.122,195.66666666666666,3.0,2.0
90,133.083,193.0,4.0,2.0
91,134.664,192.0,5.0,1.0
92,138.198,198.0,5.0,1.0
93,142.383,198.0,4.0,1.0
94,143.189,191.66666666666666,3.0,3.0
95,143.499,188.2,5.0,2.0
96,148.149,193.0,2.0,1.0
97,149.079,194.0,1.0,1.0
98,150.35,191.0,5.0,2.0
99,150.536,191.0,5.0,1.0
100,150.598,191.0,1.0,1.0
101,151.652,189.0,2.0,1.0
102,151.931,189.0,1.0,1.0
103,155.744,194.0,4.0,1.0
104,156.426,194.0,5.0,1.0
105,161.882,197.0,3.0,1.0
106,162.13,197.0,1.0,1.0
107,163.773,194.0,5.0,1.0
108,164.145,194.0,2.0,2.0
109,164.486,192.0,2.0,2.0
110,165.571,191.0,2.0,1.0
111,165.695,190.75,4.0,2.0
112,166.687,190.0,1.0,1.0
113,166.904,190.0,1.0,1.0
114,167.059,190.0,3.0,1.0
115,168.02,192.0,1.0,1.0
116,173.662,195.5,4.0,2.0
117,174.003,195.0,2.0,1.0
118,174.685,193.5,4.0,2.0
119,177.258,193.0,2.0,1.0
120,183.334,196.0,4.0,2.0
121,187.581,194.0,5.0,1.0
122,188.604,195.0,1.0,1.0
123,189.379,195.0,1.0,1.0
124,191.363,198.0,1.0,1.0
125,191.456,198.0,5.0,1.0
126,191.735,198.0,1.0,1.0
127,192.386,198.0,1.0,1.0
128,194.06,195.0,3.0,1.0
129,195.393,193.0,2.0,1.0
130,195.548,194.0,1.0,1.0
131,195.641,193.0,2.0,1.0
132,197.036,193.0,5.0,2.0
133,197.47,193.0,5.0,1.0
134,198.183,193.0,1.0,1.0
135,200.787,193.0,2.0,1.0
136,202.399,193.0,1.0,1.0
137,203.794,193.0,1.0,1.0
138,204.042,193.0,2.0,2.0
139,206.832,197.0,1.0,1.0
140,207.483,197.0,1.0,1.0
141,207.917,197.0,2.0,1.0
142,209.808,193.0,2.0,1.0
143,209.901,193.0,4.0,1.0
144,211.668,193.0,2.0,1.0
145,211.885,195.0,1.0,1.0
146,212.598,193.0,3.0,1.0
147,215.233,193.0,2.0,1.0
148,215.915,191.0,1.0,1.0
149,216.721,190.0,4.0,1.0
150,220.069,194.0,3.0,1.0
151,220.937,192.0,1.0,1.0
152,222.518,193.0,1.0,1.0
153,223.479,193.0,4.0,1.0
154,225.029,191.66666666666666,3.0,2.0
155,227.602,191.5,4.0,2.0
156,230.764,197.0,5.0,1.0
157,233.275,197.0,1.0,1.0
158,235.135,197.0,1.0,1.0
159,235.662,197.0,2.0,1.0
160,236.251,197.0,2.0,1.0
161,237.057,194.0,2.0,1.0
162,237.088,194.0,2.0,1.0
163,237.553,191.75,4.0,2.0
164,239.785,191.0,2.0,1.0
165,240.343,191.0,1.0,1.0
166,241.18,190.66666666666666,3.0,2.0
167,242.699,187.33333333333334,3.0,2.0
168,247.349,191.0,1.0,1.0
169,250.914,192.5,2.0,2.0
170,251.968,189.5,4.0,2.0
171,254.448,192.0,1.0,1.0
172,257.145,188.0,5.0,2.0
173,257.61,187.0,3.0,1.0
174,258.323,188.66666666666666,3.0,2.0
175,260.803,197.0,2.0,1.0
176,260.865,194.0,2.0,2.0
177,265.05,193.0,3.0,2.0
178,265.608,193.0,4.0,1.0
179,265.98,193.0,2.0,1.0
180,266.104,192.0,4.0,1.0
181,266.414,192.0,3.0,1.0
182,268.088,193.33333333333334,3.0,2.0
183,268.646,193.0,2.0,1.0
184,269.824,192.5,4.0,2.0
185,270.041,189.8,5.0,2.0
186,273.482,192.0,2.0,1.0
187,277.605,192.0,3.0,1.0
188,278.194,188.0,1.0,1.0
189,278.566,188.0,3.0,1.0
190,279.093,188.0,1.0,1.0
191,279.558,188.8,5.0,2.0
192,282.782,189.0,1.0,1.0
193,284.518,193.0,1.0,1.0
194,285.262,191.0,2.0,1.0
195,286.378,193.0,5.0,1.0
196,288.455,195.0,1.0,1.0
197,293.043,195.0,1.0,1.0
198,294.376,193.66666666666666,3.0,2.0
199,294.562,193.0,3.0,1.0
200,296.36,192.0,4.0,2.0
201,297.879,193.0,2.0,2.0
202,298.747,192.5,4.0,2.0
203,300.7,192.0,2.0,1.0
204,300.979,191.25,4.0,2.0
205,301.351,191.0,3.0,1.0
206,306.28,188.66666666666666,3.0,2.0
207,306.683,188.0,3.0,2.0
208,308.605,188.0,3.0,1.0
209,308.76,186.0,1.0,1.0
210,310.062,190.5,2.0,2.0
211,310.124,191.0,1.0,1.0
212,311.612,186.0,1.0,1.0
213,312.108,185.33333333333334,6.0,2.0
214,312.418,187.0,4.0,1.0
215,315.301,197.0,5.0,1.0
216,316.479,197.0,3.0,1.0
217,319.982,197.0,2.0,1.0
218,323.609,196.0,2.0,2.0
219,329.685,195.0,3.0,1.0
220,330.181,193.5,4.0,3.0
221,330.584,192.5,2.0,2.0
222,331.018,192.0,5.0,1.0
223,331.328,192.0,3.0,1.0
224,331.7,197.0,3.0,1.0
225,333.312,193.0,1.0,1.0
226,333.963,192.5,2.0,2.0
227,334.49,192.4,5.0,3.0
228,340.659,190.0,4.0,2.0
229,341.248,193.0,3.0,1.0
230,341.992,191.33333333333334,3.0,3.0
231,342.581,189.0,2.0,1.0
232,342.798,187.2,5.0,2.0
233,346.673,194.0,3.0,1.0
234,346.859,194.0,2.0,1.0
235,347.479,197.0,2.0,1.0
236,347.758,197.0,1.0,1.0
237,350.858,197.0,1.0,1.0
238,352.067,195.5,2.0,2.0
239,352.098,194.0,4.0,1.0
240,353.493,192.4,5.0,4.0
241,356.5,191.0,1.0,1.0
242,359.073,193.0,1.0,1.0
243,361.553,192.25,4.0,3.0
244,363.754,191.0,5.0,1.0
245,365.025,192.0,1.0,1.0
246,365.459,191.0,3.0,1.0
247,366.296,190.0,2.0,2.0
248,368.032,188.0,4.0,1.0
249,370.853,192.0,2.0,1.0
250,372.961,190.0,2.0,1.0
251,373.209,190.0,3.0,1.0
252,373.86,189.0,2.0,1.0
253,374.108,189.0,1.0,1.0
254,374.232,189.0,2.0,1.0
255,375.813,195.66666666666666,3.0,2.0
