,Time,Weighted_Price,Total_Size,Order_Number
0,4.96,130.0,3.0,1.0
1,6.975,136.0,5.0,1.0
2,11.873,138.0,2.0,1.0
3,12.214,136.0,1.0,1.0
4,13.02,136.0,1.0,1.0
5,14.043,136.0,1.0,1.0
6,14.167,136.0,4.0,1.0
7,15.221,132.0,1.0,1.0
8,15.841,131.0,1.0,1.0
9,16.647,131.0,2.0,1.0
10,17.701,130.5,4.0,2.0
11,18.879,130.0,4.0,2.0
12,19.344,131.0,3.0,1.0
13,20.057,130.0,2.0,1.0
14,23.405,133.0,2.0,1.0
15,24.49,133.0,2.0,1.0
16,24.893,132.0,3.0,1.0
17,27.466,132.0,3.0,1.0
18,29.233,132.0,1.0,1.0
19,29.357,133.0,2.0,1.0
20,30.535,133.0,1.0,1.0
21,33.201,129.0,2.0,1.0
22,33.883,130.0,1.0,1.0
23,34.038,130.0,1.0,1.0
24,36.425,130.0,3.0,1.0
25,39.37,132.0,2.0,1.0
26,39.556,132.4,5.0,2.0
27,41.106,132.0,1.0,1.0
28,41.23,131.0,4.0,1.0
29,41.571,132.0,1.0,1.0
30,42.873,131.0,1.0,1.0
31,42.904,131.0,1.0,1.0
32,44.082,132.0,3.0,1.0
33,44.237,131.0,3.0,1.0
34,47.523,131.0,1.0,1.0
35,48.174,132.0,5.0,2.0
36,50.902,136.5,4.0,2.0
37,54.095,137.0,2.0,1.0
38,54.746,136.0,3.0,1.0
39,55.428,136.0,4.0,1.0
40,56.358,136.0,2.0,1.0
41,56.761,132.0,4.0,1.0
42,59.055,132.0,3.0,1.0
43,60.078,133.0,1.0,1.0
44,60.729,136.0,1.0,1.0
45,62.434,136.0,4.0,1.0
46,63.922,136.0,1.0,1.0
47,64.697,131.0,3.0,2.0
48,64.945,130.75,4.0,2.0
49,67.053,132.0,3.0,1.0
50,68.51,130.0,5.0,1.0
51,68.882,133.0,3.0,1.0
52,69.967,129.0,2.0,1.0
53,70.897,129.0,2.0,1.0
54,71.517,130.33333333333334,6.0,2.0
55,72.447,127.0,2.0,1.0
56,72.726,133.0,1.0,1.0
57,76.725,139.0,2.0,1.0
58,81.22,138.0,2.0,2.0
59,83.576,137.0,1.0,1.0
60,84.103,137.0,1.0,1.0
61,86.645,138.0,2.0,1.0
62,86.955,139.0,2.0,1.0
63,92.287,136.8,5.0,2.0
64,98.022,136.6,5.0,2.0
65,98.146,136.0,4.0,2.0
66,98.487,133.0,1.0,1.0
67,98.611,132.5,4.0,2.0
68,99.82,135.5,2.0,2.0
69,100.378,133.0,4.0,1.0
70,101.928,138.0,3.0,1.0
