,Time,Weighted_Price,Total_Size,Order_Number
0,3.906,151.25,4.0,2.0
1,7.006,145.125,8.0,3.0
2,7.812,146.0,1.0,1.0
3,9.238,140.0,3.0,1.0
4,10.075,146.0,3.0,1.0
5,11.718,148.0,2.0,2.0
6,13.64,144.0,1.0,1.0
7,18.6,148.0,2.0,1.0
8,18.91,148.0,1.0,1.0
9,19.189,148.0,3.0,2.0
10,19.685,148.0,2.0,1.0
11,21.545,149.0,1.0,1.0
12,22.599,153.0,1.0,1.0
13,25.296,148.0,2.0,1.0
14,25.389,148.0,3.0,1.0
15,27.342,145.5,4.0,2.0
16,27.652,148.0,1.0,1.0
17,29.233,148.0,1.0,1.0
18,32.178,151.0,4.0,1.0
19,34.038,148.0,1.0,1.0
20,34.875,149.0,3.0,1.0
21,35.061,149.0,1.0,1.0
22,36.859,148.75,4.0,2.0
23,39.122,152.14285714285714,7.0,3.0
24,39.556,152.0,4.0,1.0
25,40.362,142.66666666666666,3.0,2.0
26,42.501,151.0,2.0,1.0
27,47.802,145.0,4.0,1.0
28,49.569,145.0,2.0,1.0
29,50.995,144.0,1.0,1.0
30,52.049,146.0,2.0,1.0
31,52.669,143.6,5.0,2.0
32,53.258,148.0,7.0,2.0
33,56.327,149.0,2.0,1.0
34,59.117,151.0,2.0,1.0
35,61.752,149.0,2.0,1.0
36,62.434,145.0,1.0,1.0
37,63.364,144.0,4.0,1.0
38,63.488,149.0,5.0,2.0
39,66.836,149.2,5.0,2.0
40,68.014,150.0,2.0,1.0
41,69.874,149.0,1.0,1.0
42,70.649,149.42857142857142,7.0,3.0
43,72.447,143.66666666666666,3.0,2.0
44,74.307,145.0,3.0,1.0
45,75.547,144.0,2.0,1.0
46,76.012,144.0,2.0,1.0
47,76.043,145.0,4.0,1.0
48,77.128,144.0,1.0,1.0
49,81.902,145.33333333333334,3.0,2.0
50,82.584,146.0,1.0,1.0
51,82.739,147.33333333333334,6.0,2.0
52,83.39,146.0,1.0,1.0
53,83.452,148.0,1.0,1.0
54,83.979,146.0,2.0,1.0
55,84.196,147.0,2.0,1.0
56,84.475,146.0,1.0,1.0
57,85.467,148.0,1.0,1.0
58,86.025,150.0,1.0,1.0
59,86.49,150.0,2.0,1.0
60,86.893,150.0,1.0,1.0
61,87.203,151.0,1.0,1.0
62,89.311,152.0,1.0,1.0
63,91.791,148.33333333333334,9.0,3.0
64,92.442,145.0,2.0,1.0
65,94.209,151.0,1.0,1.0
66,103.757,160.0,2.0,1.0
67,106.299,160.0,4.0,1.0
68,106.981,160.0,1.0,1.0
69,110.422,160.0,3.0,1.0
70,117.49,158.8,5.0,3.0
71,119.691,158.0,1.0,1.0
72,120.156,156.0,3.0,1.0
73,120.342,154.4,5.0,2.0
74,120.931,154.0,1.0,1.0
75,121.148,154.0,3.0,1.0
76,121.179,155.0,1.0,1.0
77,121.954,156.0,2.0,1.0
78,123.039,156.0,1.0,1.0
79,123.07,156.0,3.0,1.0
80,124.806,158.0,1.0,1.0
81,125.643,158.0,4.0,1.0
82,125.922,158.0,1.0,1.0
83,127.751,155.0,4.0,1.0
84,128.34,156.0,1.0,1.0
85,128.991,153.33333333333334,3.0,2.0
86,130.045,153.8,5.0,2.0
87,131.13,155.75,4.0,2.0
88,132.215,152.0,2.0,1.0
89,132.649,152.0,3.0,2.0
90,133.765,152.0,2.0,1.0
91,139.996,150.75,4.0,2.0
92,141.112,150.75,4.0,3.0
93,146.723,158.0,5.0,1.0
94,149.947,160.0,1.0,1.0
95,153.016,160.0,2.0,1.0
96,154.566,160.0,1.0,1.0
97,154.876,159.0,3.0,1.0
98,156.302,159.0,5.0,1.0
99,156.922,159.0,2.0,1.0
100,157.728,159.0,1.0,1.0
101,158.348,158.0,1.0,1.0
102,159.433,155.0,1.0,1.0
103,160.177,153.0,2.0,1.0
104,160.611,154.66666666666666,3.0,2.0
105,162.595,156.0,2.0,1.0
106,162.719,156.0,2.0,1.0
107,164.362,153.0,1.0,1.0
108,165.881,152.0,1.0,1.0
109,166.749,152.5,2.0,2.0
110,167.121,152.0,1.0,1.0
111,171.058,158.0,2.0,1.0
112,171.182,158.0,1.0,1.0
113,173.042,158.0,1.0,1.0
114,173.724,153.6,5.0,4.0
115,174.592,156.0,2.0,1.0
116,175.646,153.0,2.0,2.0
117,177.971,155.0,1.0,1.0
118,179.583,155.0,2.0,1.0
119,183.303,155.0,1.0,1.0
120,184.419,155.0,4.0,1.0
121,186.899,155.0,5.0,1.0
122,188.635,158.0,3.0,1.0
123,190.278,157.0,2.0,1.0
124,190.774,155.0,4.0,1.0
125,191.363,155.0,4.0,1.0
126,191.487,153.0,1.0,1.0
127,192.944,155.0,1.0,1.0
128,193.843,156.0,1.0,1.0
129,194.277,153.0,5.0,1.0
130,194.649,152.33333333333334,3.0,2.0
131,196.478,153.2,5.0,3.0
132,197.036,150.0,5.0,3.0
133,198.71,153.0,1.0,1.0
134,199.857,151.33333333333334,3.0,2.0
135,201.252,148.0,3.0,1.0
136,201.469,151.0,1.0,1.0
137,203.949,148.0,2.0,1.0
138,204.414,149.5,2.0,2.0
139,206.305,148.0,2.0,1.0
140,209.126,148.0,5.0,2.0
141,209.157,149.0,4.0,1.0
142,210.521,153.0,3.0,1.0
143,210.707,150.0,2.0,1.0
144,210.986,150.0,3.0,1.0
145,212.133,153.0,2.0,1.0
146,219.759,160.0,1.0,1.0
147,224.967,160.0,3.0,1.0
148,225.122,159.4,5.0,2.0
149,225.277,155.0,4.0,1.0
150,225.525,155.0,1.0,1.0
151,227.54,153.0,1.0,1.0
152,228.687,152.0,3.0,2.0
153,236.034,158.25,4.0,2.0
154,236.933,158.0,2.0,1.0
155,237.367,154.75,4.0,2.0
156,237.925,153.0,1.0,1.0
157,238.297,153.0,3.0,1.0
158,238.576,152.0,2.0,2.0
159,238.731,152.0,4.0,1.0
160,239.196,152.0,2.0,1.0
161,239.475,151.25,4.0,2.0
162,241.428,152.0,5.0,2.0
163,241.676,151.0,3.0,1.0
164,242.11,151.0,1.0,1.0
165,250.821,160.0,3.0,1.0
166,254.076,160.0,5.0,1.0
167,256.494,158.0,1.0,1.0
168,256.587,158.0,2.0,1.0
169,257.734,158.0,3.0,1.0
170,258.509,157.25,4.0,2.0
171,261.02,157.0,4.0,1.0
172,261.578,157.25,4.0,2.0
173,262.012,157.0,1.0,1.0
174,262.043,157.0,4.0,1.0
175,263.19,158.5,4.0,2.0
176,267.499,159.0,1.0,1.0
177,267.871,155.25,4.0,2.0
178,269.452,155.0,1.0,1.0
179,269.7,154.0,1.0,1.0
180,269.762,154.0,2.0,1.0
181,270.227,153.0,4.0,1.0
182,270.878,152.0,3.0,2.0
183,271.033,153.0,1.0,1.0
184,271.684,154.0,3.0,1.0
185,271.932,152.0,3.0,1.0
186,272.645,154.0,3.0,1.0
187,274.846,154.0,3.0,1.0
188,281.046,154.0,1.0,1.0
189,282.379,155.0,5.0,1.0
190,283.929,157.0,2.0,1.0
191,284.332,155.0,5.0,1.0
192,284.611,155.0,4.0,1.0
193,284.704,155.0,2.0,1.0
194,285.851,156.0,1.0,1.0
195,287.68,154.0,4.0,3.0
196,288.703,152.0,4.0,1.0
197,289.974,152.0,1.0,1.0
