,Time,Weighted_Price,Total_Size,Order_Number
0,3.937,143.0,1.0,1.0
1,5.766,143.0,1.0,1.0
2,8.742,143.25,4.0,2.0
3,13.454,142.0,5.0,1.0
4,14.291,144.0,1.0,1.0
5,14.477,144.0,1.0,1.0
6,15.19,142.0,2.0,1.0
7,16.151,144.0,1.0,1.0
8,17.577,138.2,5.0,3.0
9,18.786,144.0,1.0,1.0
10,22.909,141.0,1.0,1.0
11,22.94,138.0,4.0,1.0
12,25.699,140.5,4.0,2.0
13,26.288,138.0,2.0,1.0
14,29.078,135.0,2.0,1.0
15,29.295,133.66666666666666,3.0,2.0
16,29.884,134.0,1.0,1.0
17,30.163,136.5,2.0,2.0
18,30.845,137.0,5.0,2.0
19,31.744,138.0,1.0,1.0
20,32.333,138.0,4.0,1.0
21,33.79,140.0,2.0,1.0
22,37.2,146.0,5.0,1.0
23,38.874,146.0,5.0,2.0
24,39.029,142.0,4.0,1.0
25,39.122,142.0,3.0,1.0
26,42.191,148.0,2.0,1.0
27,42.749,146.8,5.0,2.0
28,43.307,142.0,2.0,1.0
29,43.4,134.0,1.0,1.0
30,45.539,137.0,1.0,1.0
31,45.787,137.0,2.0,1.0
32,47.027,135.0,1.0,1.0
33,47.461,130.0,1.0,1.0
34,48.639,135.28571428571428,7.0,2.0
35,51.243,137.0,1.0,1.0
36,51.553,137.0,3.0,1.0
37,51.863,137.66666666666666,3.0,2.0
38,52.576,136.0,1.0,1.0
39,54.126,135.25,4.0,2.0
40,56.482,138.0,2.0,1.0
41,57.536,136.0,3.0,1.0
42,59.675,137.0,1.0,1.0
43,64.604,143.0,5.0,1.0
44,65.379,144.0,5.0,1.0
45,69.564,144.0,2.0,1.0
46,70.556,143.0,5.0,3.0
47,70.68,142.0,4.0,1.0
48,73.749,142.33333333333334,3.0,2.0
49,74.121,142.0,1.0,1.0
50,77.035,148.0,2.0,1.0
51,78.554,148.0,5.0,1.0
52,80.197,147.33333333333334,3.0,2.0
53,81.096,146.0,1.0,1.0
54,81.344,143.0,1.0,1.0
55,81.685,142.2,5.0,2.0
56,82.77,139.0,5.0,1.0
57,87.947,148.0,1.0,1.0
58,88.567,146.0,3.0,1.0
59,89.404,143.6,5.0,3.0
60,90.489,142.0,1.0,1.0
61,91.388,142.66666666666666,3.0,2.0
62,91.543,141.0,4.0,1.0
63,92.039,142.0,1.0,1.0
64,92.163,141.0,1.0,1.0
65,92.442,143.0,1.0,1.0
66,92.566,139.0,1.0,1.0
67,93.062,138.0,1.0,1.0
68,93.558,137.0,3.0,1.0
69,93.93,137.0,2.0,1.0
70,94.178,137.4,5.0,2.0
71,99.262,139.0,2.0,1.0
72,101.525,136.0,3.0,1.0
73,101.897,139.0,1.0,1.0
74,102.207,140.0,2.0,1.0
75,103.571,137.0,1.0,1.0
76,104.346,139.0,5.0,1.0
77,106.02,140.0,2.0,2.0
78,107.012,138.0,4.0,2.0
79,110.267,137.0,3.0,1.0
80,111.445,147.0,1.0,1.0
81,113.77,148.0,5.0,1.0
82,116.095,148.0,5.0,1.0
83,116.808,144.8,5.0,3.0
84,117.583,143.0,3.0,1.0
