,Time,Weighted_Price,Total_Size,Order_Number
0,11.16,139.0,1.0,1.0
1,12.896,137.66666666666666,9.0,3.0
2,16.368,129.0,1.0,1.0
3,16.461,129.0,2.0,1.0
4,16.678,136.3,10.0,6.0
5,19.685,132.0,2.0,1.0
6,20.026,138.0,3.0,1.0
7,22.289,142.0,2.0,1.0
8,25.017,147.0,3.0,1.0
9,31.93,147.0,2.0,1.0
10,32.023,147.0,1.0,1.0
11,32.581,145.0,1.0,1.0
12,34.286,146.0,3.0,1.0
13,36.239,147.0,2.0,1.0
14,37.479,147.0,2.0,1.0
15,39.432,145.0,3.0,1.0
16,39.742,145.0,1.0,1.0
17,39.928,143.0,2.0,1.0
18,41.478,146.0,2.0,1.0
19,42.16,145.0,1.0,1.0
20,42.346,145.0,1.0,1.0
21,48.639,145.33333333333334,6.0,2.0
22,49.104,141.33333333333334,3.0,2.0
23,49.29,141.0,4.0,1.0
24,51.863,141.0,5.0,1.0
25,51.894,141.0,2.0,1.0
26,51.987,142.0,3.0,1.0
27,53.661,141.0,2.0,1.0
28,54.591,146.0,1.0,1.0
29,57.257,143.0,5.0,1.0
30,57.877,144.0,5.0,1.0
31,59.148,146.0,2.0,1.0
32,59.427,144.0,3.0,1.0
33,61.132,143.0,5.0,3.0
34,61.535,141.0,3.0,1.0
35,61.814,141.0,5.0,1.0
36,63.674,146.0,4.0,1.0
37,64.294,141.0,2.0,1.0
38,68.386,144.0,1.0,1.0
39,71.734,148.0,2.0,1.0
40,72.912,147.0,3.0,1.0
41,75.299,143.0,5.0,2.0
42,78.523,143.0,1.0,1.0
43,79.484,141.66666666666666,3.0,2.0
44,79.732,143.0,1.0,1.0
45,80.507,143.0,4.0,1.0
46,80.724,145.0,1.0,1.0
47,81.375,144.0,1.0,1.0
48,81.685,144.0,1.0,1.0
49,81.778,141.0,3.0,2.0
50,84.723,145.0,1.0,1.0
51,85.312,146.0,3.0,1.0
52,85.56,146.0,1.0,1.0
53,88.908,139.5,4.0,2.0
54,90.954,139.0,3.0,1.0
55,91.171,141.33333333333334,6.0,2.0
56,91.636,140.0,1.0,1.0
57,93.372,145.0,3.0,1.0
58,93.868,146.0,3.0,1.0
59,95.325,145.0,1.0,1.0
60,95.728,145.0,2.0,2.0
61,95.852,145.0,1.0,1.0
62,97.34,146.0,2.0,1.0
63,99.727,144.5,4.0,2.0
64,102.703,140.0,4.0,1.0
65,103.602,139.0,2.0,2.0
66,104.78,139.0,1.0,1.0
67,105.338,146.0,4.0,1.0
68,106.268,140.0,1.0,1.0
69,107.415,140.66666666666666,3.0,3.0
70,108.159,139.0,4.0,1.0
71,109.771,139.0,4.0,2.0
72,109.864,139.0,1.0,1.0
73,112.158,139.0,4.0,1.0
74,112.53,137.0,3.0,2.0
75,113.894,134.0,7.0,3.0
76,122.667,147.0,4.0,2.0
77,124.403,147.0,1.0,1.0
78,126.325,148.0,1.0,1.0
79,127.875,148.0,3.0,1.0
80,128.836,147.0,1.0,1.0
81,133.3,146.75,4.0,3.0
82,134.013,145.0,4.0,1.0
83,134.261,145.0,1.0,1.0
84,134.788,145.0,3.0,1.0
85,134.943,142.2,5.0,2.0
86,135.78,142.0,4.0,1.0
87,135.966,142.0,2.0,1.0
88,136.4,142.0,1.0,1.0
89,139.159,141.75,4.0,2.0
90,139.283,146.0,3.0,1.0
91,140.306,140.2,5.0,2.0
92,141.143,144.66666666666666,3.0,2.0
93,142.848,140.0,2.0,1.0
94,144.615,142.0,1.0,1.0
95,146.227,141.0,2.0,2.0
96,146.382,141.0,2.0,1.0
97,151.59,145.0,2.0,1.0
98,151.838,142.0,5.0,1.0
99,151.993,140.2,5.0,3.0
100,153.574,140.0,3.0,1.0
101,153.76,140.0,3.0,1.0
102,154.039,140.0,2.0,1.0
103,155.527,139.25,4.0,2.0
104,156.736,139.66666666666666,3.0,2.0
105,157.697,133.0,1.0,1.0
106,158.72,133.0,1.0,1.0
107,159.061,133.0,3.0,1.0
108,164.61,131.0,4.0,2.0
109,165.602,135.5,4.0,2.0
110,165.85,137.0,3.0,1.0
111,171.058,148.0,2.0,1.0
112,173.972,147.0,5.0,1.0
113,178.87,147.0,2.0,1.0
114,180.389,147.0,4.0,1.0
115,180.451,147.0,4.0,2.0
116,180.73,147.0,5.0,1.0
117,181.474,146.8,5.0,2.0
118,184.264,148.0,2.0,1.0
119,185.628,147.0,1.0,1.0
120,186.0,146.0,4.0,1.0
121,186.496,146.0,1.0,1.0
122,186.775,146.0,4.0,2.0
123,188.108,146.0,2.0,1.0
124,188.635,144.4,5.0,3.0
125,189.131,144.33333333333334,3.0,2.0
126,189.193,143.2,5.0,2.0
127,196.943,141.0,1.0,1.0
128,197.408,143.0,2.0,1.0
129,197.842,141.0,1.0,1.0
130,198.462,140.0,4.0,1.0
131,198.555,141.0,1.0,1.0
132,199.361,140.0,2.0,1.0
133,199.547,140.0,5.0,2.0
134,203.577,147.0,1.0,1.0
135,205.096,147.0,3.0,2.0
136,205.22,145.5,2.0,2.0
137,209.033,148.0,2.0,1.0
138,210.366,148.0,2.0,1.0
139,211.916,148.0,1.0,1.0
140,212.009,148.0,1.0,1.0
141,212.908,144.0,1.0,1.0
142,212.939,144.0,4.0,1.0
143,213.466,143.0,3.0,1.0
144,213.714,142.0,2.0,1.0
145,214.303,143.0,1.0,1.0
146,214.489,141.0,1.0,1.0
147,214.954,140.33333333333334,3.0,2.0
148,218.426,142.0,2.0,2.0
149,219.356,141.5,2.0,2.0
150,220.844,140.0,2.0,2.0
151,222.177,140.0,2.0,1.0
152,222.611,140.0,3.0,1.0
153,222.828,140.0,1.0,1.0
154,223.479,141.0,4.0,2.0
155,223.51,139.0,2.0,1.0
156,227.943,144.75,4.0,3.0
157,228.935,145.0,3.0,3.0
158,232.066,148.0,3.0,1.0
159,233.926,145.0,2.0,1.0
160,235.352,145.5,4.0,2.0
161,236.902,144.0,5.0,1.0
162,239.878,146.0,3.0,1.0
163,241.955,142.0,1.0,1.0
164,242.079,142.0,1.0,1.0
165,245.613,145.0,3.0,1.0
166,245.892,144.0,2.0,1.0
167,246.233,144.5,2.0,2.0
168,247.318,144.0,4.0,1.0
169,250.17,144.0,2.0,1.0
170,251.317,141.0,3.0,2.0
171,252.402,142.0,2.0,1.0
