,Time,Weighted_Price,Total_Size,Order_Number
0,5.518,103.0,5.0,1.0
1,9.92,105.0,9.0,4.0
2,11.253,107.0,3.0,1.0
3,13.392,107.0,2.0,1.0
4,13.578,107.0,3.0,1.0
5,13.733,108.0,1.0,1.0
6,14.384,107.0,2.0,1.0
7,16.771,101.0,1.0,1.0
8,18.073,100.0,1.0,1.0
9,19.406,108.0,1.0,1.0
10,20.615,102.0,2.0,1.0
11,22.227,101.0,1.0,1.0
12,23.436,105.0,1.0,1.0
13,23.994,105.0,2.0,1.0
14,24.552,104.0,1.0,1.0
15,26.102,102.0,2.0,1.0
16,26.939,101.0,3.0,1.0
17,27.063,102.33333333333333,3.0,2.0
18,27.311,105.0,1.0,1.0
19,30.597,115.0,5.0,1.0
20,30.69,113.4,5.0,3.0
21,31.899,110.33333333333333,3.0,2.0
22,36.487,108.5,4.0,2.0
23,38.533,116.0,1.0,1.0
24,38.719,107.0,2.0,1.0
25,39.494,107.0,5.0,1.0
26,40.858,114.0,2.0,1.0
27,41.54,111.5,4.0,2.0
28,41.788,109.0,4.0,1.0
29,49.662,110.75,4.0,2.0
30,51.429,110.8,5.0,2.0
31,52.173,109.0,1.0,1.0
32,55.831,110.5,4.0,2.0
33,56.017,109.0,3.0,1.0
34,56.296,108.0,4.0,1.0
35,58.28,114.0,4.0,1.0
36,60.326,115.0,5.0,2.0
37,60.543,116.0,2.0,1.0
38,62.31,116.0,2.0,1.0
39,62.961,110.66666666666667,3.0,2.0
40,64.666,108.0,2.0,1.0
41,65.689,108.0,1.0,1.0
42,65.782,110.0,2.0,1.0
43,65.999,108.5,4.0,2.0
44,66.712,109.0,2.0,1.0
45,69.936,115.0,3.0,1.0
46,73.098,115.0,1.0,1.0
47,75.578,115.66666666666667,3.0,2.0
48,75.609,113.5,2.0,2.0
49,80.476,116.0,1.0,1.0
50,80.848,112.0,5.0,2.0
51,82.026,110.5,2.0,2.0
52,88.536,112.0,1.0,1.0
53,88.598,109.0,2.0,1.0
54,88.753,114.0,1.0,1.0
55,89.652,107.8,5.0,3.0
56,90.861,107.0,1.0,1.0
57,90.985,107.0,4.0,1.0
58,91.233,106.2,5.0,2.0
59,92.38,105.0,2.0,1.0
60,95.759,112.0,1.0,1.0
61,98.487,112.0,2.0,1.0
62,98.828,113.0,1.0,1.0
63,100.037,116.0,3.0,1.0
64,100.223,111.66666666666667,3.0,2.0
65,100.533,110.0,4.0,1.0
66,101.928,113.0,1.0,1.0
67,103.943,110.0,5.0,1.0
68,104.656,108.25,4.0,2.0
69,105.648,112.0,1.0,1.0
70,111.042,116.0,2.0,1.0
71,111.755,116.0,2.0,1.0
72,112.065,116.0,4.0,1.0
73,112.437,116.0,1.0,1.0
74,114.39,116.0,1.0,1.0
75,115.599,116.0,3.0,2.0
76,116.467,116.0,3.0,1.0
77,118.11,115.0,5.0,2.0
78,119.133,115.0,5.0,1.0
79,125.705,116.0,5.0,1.0
80,128.774,114.0,3.0,2.0
81,129.983,112.0,2.0,1.0
82,131.006,112.0,2.0,1.0
83,131.161,109.0,2.0,2.0
84,131.409,108.4,5.0,3.0
85,133.114,107.0,2.0,1.0
