,Time,Weighted_Price,Total_Size,Order_Number
0,8.99,107.0,2.0,1.0
1,10.571,106.0,2.0,1.0
2,11.904,106.0,1.0,1.0
3,13.175,106.625,8.0,3.0
4,13.454,104.66666666666667,3.0,2.0
5,16.027,104.0,1.0,1.0
6,16.337,104.0,1.0,1.0
7,17.918,108.0,6.0,2.0
8,18.321,109.0,1.0,1.0
9,20.863,104.0,1.0,1.0
10,21.111,109.0,1.0,1.0
11,24.552,108.0,2.0,1.0
12,26.691,106.25,4.0,2.0
13,29.295,106.0,1.0,1.0
14,29.481,108.0,1.0,1.0
15,31.062,105.0,1.0,1.0
16,32.488,104.33333333333333,3.0,2.0
17,34.782,104.0,5.0,1.0
18,36.146,104.0,4.0,1.0
19,37.727,105.75,8.0,3.0
20,39.432,104.0,3.0,1.0
21,40.641,100.8,5.0,2.0
22,41.478,104.0,1.0,1.0
23,43.617,104.0,1.0,1.0
24,44.237,103.0,2.0,1.0
25,47.864,104.0,3.0,1.0
26,50.468,105.75,4.0,2.0
27,53.754,105.0,2.0,1.0
28,54.002,106.0,8.0,3.0
29,54.467,104.0,2.0,2.0
30,57.598,102.0,3.0,1.0
31,57.815,102.66666666666667,3.0,2.0
32,58.032,103.0,1.0,1.0
33,58.311,102.0,5.0,1.0
34,58.807,103.0,1.0,1.0
35,59.923,105.0,4.0,1.0
36,60.512,111.0,1.0,1.0
37,60.853,105.4,5.0,2.0
38,63.24,107.0,2.0,2.0
39,67.89,109.0,2.0,1.0
40,68.355,107.0,2.0,2.0
41,69.192,106.0,3.0,1.0
42,70.122,105.0,3.0,1.0
43,75.671,108.0,2.0,1.0
44,78.461,107.0,4.0,1.0
45,78.864,106.0,1.0,1.0
46,79.236,106.0,2.0,1.0
47,79.298,107.5,2.0,2.0
48,80.259,106.0,2.0,1.0
49,80.538,109.0,2.0,1.0
50,81.685,107.0,2.0,1.0
51,82.181,107.0,3.0,1.0
52,85.064,108.0,3.0,1.0
53,85.839,108.0,1.0,1.0
54,86.769,108.0,2.0,1.0
55,88.846,105.0,2.0,2.0
56,90.365,104.5,2.0,2.0
57,90.923,105.0,1.0,1.0
58,91.357,111.0,2.0,1.0
59,93.899,107.0,2.0,1.0
60,95.046,109.0,4.0,1.0
61,95.387,105.2,5.0,3.0
62,96.875,108.5,2.0,2.0
63,100.192,105.0,1.0,1.0
64,100.254,106.0,2.0,1.0
65,101.091,105.0,2.0,1.0
66,102.238,99.0,5.0,3.0
67,103.137,105.0,2.0,1.0
68,110.236,106.0,3.0,1.0
69,111.197,106.0,4.0,1.0
70,111.662,107.0,2.0,1.0
71,112.468,106.0,3.0,1.0
72,113.336,108.0,1.0,1.0
