,Time,Weighted_Price,Total_Size,Order_Number
0,3.286,278.0,2.0,1.0
1,7.967,279.14285714285717,7.0,2.0
2,14.136,280.0,5.0,1.0
3,15.19,285.0,2.0,1.0
4,16.678,286.0,7.0,2.0
5,19.065,293.0,1.0,1.0
6,21.049,285.0,1.0,1.0
7,23.436,294.0,1.0,1.0
8,23.622,294.0,1.0,1.0
9,28.892,298.0,4.0,1.0
10,29.047,298.0,2.0,1.0
11,29.078,298.0,2.0,1.0
12,29.326,298.0,1.0,1.0
13,30.876,296.0,2.0,1.0
14,31.372,295.75,4.0,2.0
15,32.271,293.0,3.0,1.0
16,39.556,292.0,4.0,1.0
17,39.959,292.0,3.0,1.0
18,45.26,293.0,2.0,1.0
19,46.872,292.0,1.0,1.0
20,48.329,292.0,2.0,1.0
21,48.887,292.0,2.0,2.0
22,50.778,292.6666666666667,3.0,2.0
23,51.832,294.0,3.0,1.0
24,53.506,293.0,2.0,1.0
25,54.033,292.0,1.0,1.0
26,54.498,294.0,1.0,1.0
27,56.203,292.0,2.0,1.0
28,58.9,291.0,1.0,1.0
29,59.396,291.0,4.0,1.0
30,61.101,297.0,4.0,1.0
31,66.123,297.0,3.0,1.0
32,68.014,297.0,2.0,1.0
33,70.742,295.0,3.0,1.0
34,71.61,295.0,3.0,1.0
35,77.934,295.0,2.0,1.0
36,79.267,295.0,1.0,1.0
37,79.794,294.3333333333333,3.0,2.0
38,81.003,292.4,5.0,2.0
39,84.599,293.5,2.0,2.0
40,86.273,292.0,1.0,1.0
41,87.947,297.0,4.0,1.0
42,88.784,296.0,5.0,2.0
43,90.737,292.0,5.0,1.0
44,97.309,292.0,2.0,1.0
45,99.014,293.0,1.0,1.0
46,99.789,291.0,1.0,1.0
47,99.882,291.0,5.0,2.0
48,100.626,291.0,3.0,1.0
49,101.742,289.0,4.0,1.0
50,102.393,289.0,4.0,1.0
51,102.796,291.0,3.0,1.0
52,107.694,293.0,4.0,1.0
53,107.756,293.0,3.0,1.0
