,Time,Weighted_Price,Total_Size,Order_Number
0,7.781,165.55555555555554,9.0,3.0
1,11.997,164.75,4.0,2.0
2,12.927,166.71428571428572,7.0,4.0
3,19.53,176.2,5.0,2.0
4,20.057,173.0,3.0,1.0
5,24.676,173.0,1.0,1.0
6,25.389,173.0,1.0,1.0
7,28.458,171.8,5.0,2.0
8,31.496,175.4,5.0,2.0
9,32.922,178.0,2.0,1.0
10,32.984,178.0,2.0,1.0
11,33.139,174.0,1.0,1.0
12,35.929,176.0,2.0,1.0
13,39.463,174.0,5.0,1.0
14,39.835,172.66666666666666,3.0,2.0
15,41.726,172.0,1.0,1.0
16,42.749,172.0,4.0,2.0
17,44.268,174.0,1.0,1.0
18,45.229,178.0,1.0,1.0
19,45.88,176.0,2.0,1.0
20,50.871,173.0,1.0,1.0
21,51.119,172.0,2.0,1.0
22,52.111,172.0,5.0,1.0
23,52.173,171.0,2.0,2.0
24,55.924,175.0,2.0,1.0
25,55.955,175.0,1.0,1.0
26,55.986,175.0,3.0,1.0
27,56.389,172.5,2.0,2.0
28,62.248,170.0,1.0,1.0
29,62.434,170.0,5.0,1.0
30,63.457,175.0,2.0,1.0
31,64.635,176.0,3.0,1.0
32,65.41,175.0,4.0,1.0
33,66.898,174.8,5.0,2.0
34,66.929,173.0,4.0,1.0
35,68.324,173.0,3.0,1.0
36,69.502,173.0,1.0,1.0
37,70.308,171.0,2.0,1.0
38,70.804,171.0,1.0,1.0
39,72.974,170.0,2.0,1.0
40,73.594,171.0,1.0,1.0
41,75.268,175.0,1.0,1.0
42,76.167,178.0,1.0,1.0
43,76.942,178.0,2.0,1.0
44,78.306,178.0,5.0,1.0
45,79.453,178.0,1.0,1.0
46,81.282,178.0,2.0,1.0
47,83.824,174.0,3.0,2.0
48,84.537,172.0,3.0,2.0
49,84.94,172.0,3.0,1.0
50,87.482,174.0,1.0,1.0
51,92.721,177.0,1.0,1.0
52,93.806,174.0,2.0,1.0
53,94.891,174.0,2.0,1.0
54,96.379,173.0,2.0,1.0
55,97.154,173.0,2.0,1.0
56,99.634,171.0,1.0,1.0
57,100.254,171.0,4.0,1.0
58,101.432,173.0,2.0,1.0
59,101.494,171.0,2.0,1.0
60,104.253,172.0,4.0,1.0
61,106.361,170.8,5.0,2.0
62,107.818,170.0,1.0,1.0
63,108.624,172.0,1.0,1.0
64,108.686,170.0,1.0,1.0
65,109.461,170.0,5.0,2.0
66,109.647,170.0,1.0,1.0
67,112.995,176.0,4.0,1.0
68,114.39,172.0,2.0,1.0
69,118.544,173.0,4.0,1.0
70,124.558,172.0,3.0,1.0
71,125.674,172.0,1.0,1.0
72,128.557,174.0,2.0,1.0
73,128.836,172.0,1.0,1.0
74,132.029,177.0,1.0,1.0
75,132.246,172.5,4.0,2.0
76,134.075,174.0,4.0,1.0
77,134.757,172.0,1.0,1.0
78,136.369,172.0,1.0,1.0
79,136.493,172.0,1.0,1.0
80,140.368,172.0,2.0,1.0
81,143.964,172.0,4.0,1.0
82,144.026,171.0,1.0,1.0
83,144.305,172.0,5.0,1.0
84,145.793,171.0,1.0,1.0
85,146.103,172.0,2.0,1.0
86,147.932,173.0,2.0,2.0
87,148.676,172.0,2.0,1.0
88,152.086,175.0,3.0,1.0
89,152.365,171.0,2.0,2.0
90,153.388,176.5,2.0,2.0
91,156.023,170.0,3.0,1.0
92,157.108,170.0,2.0,1.0
93,160.084,173.0,5.0,1.0
94,161.448,173.0,3.0,1.0
95,166.191,173.0,4.0,1.0
96,167.369,173.0,5.0,1.0
97,168.64,172.0,1.0,1.0
98,169.694,172.0,2.0,1.0
99,170.066,172.0,2.0,1.0
100,175.956,174.0,2.0,1.0
101,176.328,174.0,3.0,1.0
102,177.971,175.0,1.0,1.0
103,179.552,173.5,2.0,2.0
104,182.218,172.0,3.0,1.0
105,182.559,172.0,4.0,1.0
106,183.489,172.0,4.0,2.0
107,190.433,171.0,1.0,1.0
108,190.619,171.0,1.0,1.0
109,192.913,173.5,4.0,2.0
110,193.719,171.8,5.0,2.0
111,194.308,170.2,5.0,3.0
112,195.207,173.0,1.0,1.0
113,198.772,172.0,1.0,1.0
114,198.834,176.0,2.0,2.0
115,199.795,178.0,1.0,1.0
116,200.26,178.0,1.0,1.0
117,201.252,178.0,1.0,1.0
118,203.143,176.0,4.0,1.0
119,205.034,176.0,3.0,1.0
120,208.692,176.0,2.0,1.0
121,210.242,176.0,2.0,1.0
122,210.428,176.0,1.0,1.0
123,211.172,178.0,1.0,1.0
124,211.73,176.0,1.0,1.0
125,212.629,176.0,3.0,1.0
126,213.001,173.0,4.0,2.0
127,214.861,172.0,1.0,1.0
128,216.194,172.0,2.0,1.0
129,218.55,172.0,3.0,1.0
130,219.17,172.0,3.0,1.0
131,219.604,172.0,1.0,1.0
132,219.666,173.0,1.0,1.0
133,221.929,171.5,2.0,2.0
134,225.649,178.0,4.0,1.0
135,227.85,178.0,3.0,1.0
136,230.051,178.0,1.0,1.0
137,234.112,178.0,3.0,1.0
138,234.391,178.0,3.0,1.0
139,236.344,178.0,1.0,1.0
140,236.902,178.0,1.0,1.0
141,237.274,174.0,5.0,1.0
142,240.095,175.0,1.0,1.0
143,240.839,175.0,2.0,1.0
144,241.552,176.0,1.0,1.0
145,243.567,174.0,3.0,1.0
146,244.249,174.0,3.0,1.0
147,245.83,174.0,2.0,1.0
148,250.728,174.0,2.0,1.0
149,251.782,172.0,4.0,1.0
150,255.161,171.75,4.0,3.0
151,255.44,177.0,1.0,1.0
152,256.463,178.0,1.0,1.0
153,260.958,177.0,4.0,2.0
154,261.888,170.0,1.0,1.0
155,264.275,174.0,3.0,1.0
156,266.569,170.0,5.0,1.0
157,266.6,170.0,3.0,2.0
158,266.786,170.0,1.0,1.0
159,266.879,170.0,2.0,1.0
160,267.375,169.0,1.0,1.0
161,269.297,168.0,3.0,1.0
162,270.475,168.0,1.0,1.0
163,272.769,171.0,3.0,1.0
164,272.831,170.0,2.0,1.0
165,274.381,170.0,2.0,1.0
166,274.598,167.75,4.0,2.0
167,277.698,176.0,2.0,1.0
168,279.651,172.0,4.0,1.0
169,284.673,172.5,4.0,2.0
170,286.161,172.0,2.0,1.0
171,287.153,172.6,5.0,3.0
172,288.083,171.2,5.0,2.0
173,289.478,172.0,2.0,1.0
174,290.656,178.0,1.0,1.0
175,290.718,178.0,5.0,1.0
176,292.423,178.0,1.0,1.0
177,299.708,172.0,1.0,1.0
178,301.227,172.0,5.0,1.0
179,301.32,172.0,2.0,2.0
180,301.568,171.0,2.0,1.0
181,302.033,170.0,5.0,1.0
182,302.219,170.0,1.0,1.0
183,302.591,170.0,2.0,1.0
184,306.9,171.0,4.0,2.0
185,307.148,170.0,1.0,1.0
186,308.915,172.0,1.0,1.0
187,311.364,171.0,1.0,1.0
188,311.674,171.0,3.0,1.0
189,313.1,172.0,1.0,1.0
190,316.448,172.0,2.0,1.0
191,317.595,171.5,2.0,2.0
192,319.765,171.0,3.0,2.0
193,320.726,171.0,2.0,1.0
194,322.369,178.0,5.0,2.0
195,324.105,174.33333333333334,3.0,2.0
196,327.577,174.0,1.0,1.0
197,327.639,170.0,5.0,1.0
198,327.67,168.8,5.0,3.0
199,329.964,168.0,4.0,2.0
200,330.615,168.0,2.0,1.0
201,331.514,168.0,1.0,1.0
202,331.793,168.0,1.0,1.0
203,333.405,171.0,3.0,1.0
204,338.241,172.0,5.0,1.0
205,339.481,171.66666666666666,3.0,3.0
206,341.31,171.0,2.0,2.0
207,343.48,175.0,3.0,1.0
208,346.983,178.0,1.0,1.0
209,351.447,172.0,4.0,1.0
210,353.803,172.0,1.0,1.0
211,353.958,172.0,1.0,1.0
212,354.919,172.0,3.0,2.0
213,355.198,173.0,4.0,1.0
214,355.539,174.0,1.0,1.0
215,356.841,174.0,4.0,2.0
216,358.391,173.25,4.0,2.0
217,359.538,170.25,4.0,2.0
218,361.026,173.0,2.0,1.0
219,361.646,171.0,2.0,1.0
220,362.266,172.0,2.0,2.0
221,363.754,172.5,2.0,2.0
222,367.04,171.0,1.0,1.0
223,368.59,171.0,1.0,1.0
224,368.9,170.0,2.0,1.0
225,369.954,168.5,4.0,2.0
226,370.109,168.0,3.0,1.0
227,371.473,166.5,2.0,2.0
228,371.783,167.0,1.0,1.0
229,371.845,175.75,4.0,3.0
230,372.806,178.0,2.0,1.0
231,377.797,167.75,4.0,2.0
232,378.324,167.0,5.0,2.0
233,380.99,172.0,2.0,1.0
234,383.284,169.0,4.0,1.0
235,384.369,166.0,1.0,1.0
236,384.648,172.0,1.0,1.0
237,385.609,172.0,2.0,1.0
238,386.415,174.0,1.0,1.0
239,387.035,169.0,2.0,2.0
240,389.763,172.66666666666666,3.0,3.0
241,392.584,166.0,5.0,1.0
242,393.018,166.0,3.0,1.0
243,393.421,165.0,1.0,1.0
244,394.506,166.0,2.0,1.0
245,395.622,172.0,1.0,1.0
246,395.746,164.0,5.0,1.0
247,397.358,166.0,1.0,1.0
248,398.474,167.0,1.0,1.0
249,401.171,167.0,3.0,1.0
250,402.411,173.0,1.0,1.0
251,404.209,172.0,1.0,1.0
252,404.612,173.0,1.0,1.0
253,404.643,173.0,1.0,1.0
254,405.108,173.0,3.0,1.0
255,405.48,173.0,1.0,1.0
256,407.34,173.0,1.0,1.0
257,409.355,172.0,1.0,1.0
258,409.82,169.0,4.0,1.0
259,411.06,167.0,1.0,1.0
260,411.308,166.0,4.0,1.0
261,411.432,163.66666666666666,3.0,2.0
262,412.176,170.33333333333334,3.0,2.0
263,413.788,172.0,5.0,1.0
264,414.377,172.0,3.0,1.0
265,417.167,172.0,3.0,2.0
266,419.244,163.33333333333334,3.0,2.0
267,422.995,165.0,3.0,1.0
268,423.584,167.0,2.0,1.0
269,423.615,168.0,2.0,1.0
270,424.514,167.8,5.0,2.0
271,425.847,170.0,1.0,1.0
272,429.567,171.0,1.0,1.0
273,431.303,175.0,2.0,1.0
274,434.465,179.0,1.0,1.0
275,434.868,178.0,2.0,2.0
276,437.906,177.0,4.0,1.0
277,438.526,176.33333333333334,3.0,2.0
278,439.518,176.0,3.0,1.0
279,444.199,176.0,1.0,1.0
280,444.695,175.0,1.0,1.0
281,445.842,176.0,1.0,1.0
282,446.059,173.0,1.0,1.0
283,447.888,173.0,2.0,1.0
284,448.167,173.0,1.0,1.0
285,448.539,173.0,3.0,1.0
286,448.818,172.66666666666666,3.0,3.0
287,450.43,173.2,5.0,2.0
288,454.522,171.0,2.0,1.0
289,455.545,168.5,2.0,2.0
290,459.513,176.0,5.0,1.0
291,459.885,173.0,2.0,1.0
292,460.877,179.0,2.0,1.0
293,461.373,179.0,2.0,1.0
294,461.962,179.0,1.0,1.0
295,463.264,179.0,5.0,1.0
296,467.883,179.0,5.0,1.0
297,468.348,177.0,3.0,1.0
298,473.401,179.0,4.0,1.0
299,477.71,179.0,2.0,1.0
300,477.865,179.0,4.0,1.0
301,480.562,179.0,1.0,1.0
302,481.399,176.0,4.0,1.0
303,484.84,175.8,5.0,2.0
304,484.902,175.0,5.0,1.0
305,486.762,176.0,2.0,1.0
306,489.521,175.0,4.0,2.0
307,491.009,176.0,5.0,1.0
308,492.776,176.0,1.0,1.0
309,493.241,175.0,3.0,1.0
310,493.489,175.0,1.0,1.0
311,493.644,175.0,3.0,1.0
312,493.985,173.0,1.0,1.0
313,495.101,173.0,2.0,1.0
314,496.806,172.5,2.0,2.0
315,502.417,178.4,5.0,2.0
316,502.696,173.0,4.0,1.0
317,504.525,173.0,5.0,1.0
318,510.167,173.0,5.0,2.0
319,511.19,172.5,2.0,2.0
320,513.949,176.0,4.0,1.0
321,518.103,179.0,1.0,1.0
322,519.777,178.5,4.0,2.0
323,521.079,177.0,1.0,1.0
324,521.234,176.0,4.0,1.0
325,521.513,176.0,1.0,1.0
326,522.226,174.0,4.0,1.0
327,522.443,170.6,5.0,3.0
328,522.97,169.0,2.0,1.0
329,523.838,175.0,2.0,1.0
330,526.194,175.0,1.0,1.0
331,528.116,176.0,2.0,1.0
332,528.333,172.0,4.0,1.0
333,530.906,175.0,1.0,1.0
334,532.518,173.66666666666666,3.0,2.0
335,532.673,176.0,3.0,1.0
336,534.161,173.0,2.0,1.0
337,537.106,175.0,2.0,1.0
338,539.958,176.0,1.0,1.0
339,540.206,176.0,3.0,1.0
340,541.508,176.0,3.0,2.0
341,541.601,172.0,1.0,1.0
342,542.5,172.0,2.0,1.0
343,542.531,167.6,5.0,2.0
344,545.941,169.33333333333334,3.0,2.0
345,546.871,170.0,1.0,1.0
346,547.832,175.0,1.0,1.0
347,547.863,173.75,4.0,2.0
348,549.134,178.0,2.0,1.0
349,553.97,171.0,2.0,2.0
350,557.07,170.0,1.0,1.0
351,557.721,170.0,2.0,1.0
352,558.279,168.0,4.0,1.0
353,558.465,168.0,1.0,1.0
354,559.426,174.0,1.0,1.0
355,561.534,173.5,2.0,2.0
356,564.2,172.0,4.0,1.0
357,564.913,172.0,2.0,1.0
358,565.75,172.0,4.0,1.0
359,568.416,173.33333333333334,3.0,3.0
360,569.594,172.5,4.0,3.0
361,571.919,171.0,3.0,1.0
362,571.981,172.0,1.0,1.0
363,573.004,174.0,3.0,1.0
364,574.43,173.4,5.0,2.0
365,578.987,174.0,1.0,1.0
366,580.258,174.0,3.0,1.0
367,581.374,172.0,3.0,1.0
368,583.017,172.0,1.0,1.0
369,584.288,171.0,2.0,1.0
370,584.784,171.0,1.0,1.0
371,585.373,170.0,3.0,1.0
372,585.745,170.0,3.0,1.0
373,586.086,168.66666666666666,3.0,2.0
374,588.473,168.6,5.0,2.0
375,589.217,167.0,5.0,1.0
376,589.651,167.0,5.0,2.0
377,589.992,164.0,2.0,1.0
378,590.798,165.25,4.0,2.0
379,591.387,162.0,1.0,1.0
380,596.874,162.4,5.0,3.0
381,597.928,169.0,4.0,3.0
382,603.849,176.0,1.0,1.0
383,604.314,176.0,2.0,1.0
384,612.808,178.0,2.0,1.0
385,614.854,177.33333333333334,3.0,2.0
386,616.311,176.0,1.0,1.0
387,617.024,176.0,3.0,1.0
388,617.396,176.0,1.0,1.0
389,617.613,174.25,4.0,2.0
390,618.326,172.33333333333334,3.0,2.0
391,619.411,171.0,5.0,1.0
392,619.566,172.0,2.0,1.0
393,619.628,171.0,3.0,1.0
394,621.054,171.0,3.0,1.0
395,621.829,171.33333333333334,3.0,2.0
396,623.472,171.0,4.0,2.0
397,624.092,170.0,3.0,3.0
398,624.371,168.0,5.0,1.0
399,628.773,175.0,2.0,1.0
400,630.044,172.0,1.0,1.0
401,631.005,173.0,1.0,1.0
402,631.532,175.0,1.0,1.0
403,631.563,172.0,3.0,1.0
404,635.779,177.0,1.0,1.0
405,638.259,177.0,2.0,1.0
406,640.057,174.0,3.0,1.0
407,640.584,173.75,4.0,2.0
408,641.669,172.0,3.0,3.0
409,643.653,174.5,4.0,2.0
410,650.132,178.0,3.0,1.0
411,650.69,175.2,5.0,3.0
412,652.395,174.0,1.0,1.0
413,655.34,174.5,4.0,2.0
414,658.254,174.0,4.0,1.0
415,660.083,174.0,1.0,1.0
416,660.145,174.0,1.0,1.0
417,660.207,174.0,1.0,1.0
418,660.331,174.0,4.0,2.0
419,660.424,174.0,1.0,1.0
420,661.757,172.0,4.0,1.0
421,662.16,172.0,4.0,1.0
