,Time,Weighted_Price,Total_Size,Order_Number
0,6.789,176.0,2.0,1.0
1,9.021,176.0,1.0,1.0
2,9.424,176.0,3.0,1.0
3,13.206,176.0,2.0,1.0
4,15.686,177.0,1.0,1.0
5,16.058,178.0,1.0,1.0
6,16.926,174.6,5.0,3.0
7,20.212,171.0,1.0,1.0
8,20.243,170.0,5.0,1.0
9,20.801,170.0,4.0,2.0
10,22.816,168.0,1.0,1.0
11,29.512,158.0,3.0,2.0
12,31.062,158.0,1.0,1.0
13,31.775,160.0,3.0,3.0
14,32.457,162.0,2.0,1.0
15,35.557,163.0,2.0,1.0
16,35.898,163.66666666666666,3.0,2.0
17,36.518,164.0,7.0,2.0
18,38.843,162.625,8.0,3.0
19,40.796,165.0,2.0,1.0
20,41.106,166.0,3.0,1.0
21,41.447,164.0,4.0,1.0
22,42.904,163.0,1.0,1.0
23,43.183,163.0,1.0,1.0
24,44.02,165.0,2.0,1.0
25,44.299,164.0,2.0,1.0
26,45.818,166.0,1.0,1.0
27,47.647,167.0,2.0,1.0
28,48.763,161.0,1.0,1.0
29,49.972,160.0,2.0,1.0
30,51.553,162.0,8.0,2.0
31,54.932,166.0,1.0,1.0
32,55.149,168.0,2.0,2.0
33,56.296,165.0,1.0,1.0
34,57.722,166.25,4.0,2.0
35,62.93,161.0,1.0,1.0
36,64.48,162.0,1.0,1.0
37,67.518,159.0,2.0,1.0
38,69.657,160.72727272727272,11.0,4.0
39,72.881,175.0,3.0,1.0
40,74.617,173.0,2.0,2.0
41,74.803,172.5,4.0,2.0
42,76.105,176.0,1.0,1.0
43,80.042,171.0,4.0,1.0
44,80.631,168.66666666666666,3.0,3.0
45,81.22,167.0,5.0,2.0
46,81.437,168.0,4.0,1.0
47,83.328,176.0,3.0,1.0
48,84.041,173.0,3.0,1.0
49,84.971,172.5,2.0,2.0
50,87.947,174.0,3.0,1.0
51,93.217,177.8,5.0,2.0
52,98.58,177.0,2.0,2.0
53,99.169,177.0,5.0,1.0
54,100.874,177.0,3.0,1.0
55,101.277,177.0,1.0,1.0
56,101.308,177.0,2.0,1.0
57,101.804,176.0,1.0,1.0
58,104.873,176.0,2.0,1.0
59,106.919,176.0,2.0,1.0
60,107.074,172.33333333333334,3.0,2.0
61,107.57,171.0,5.0,2.0
62,117.521,175.5,4.0,3.0
63,117.924,173.0,1.0,1.0
64,118.916,173.0,3.0,2.0
65,120.714,171.0,2.0,1.0
66,121.086,171.0,1.0,1.0
67,121.365,171.0,1.0,1.0
68,122.171,168.0,2.0,1.0
69,122.357,168.0,2.0,1.0
70,122.388,167.0,2.0,1.0
71,126.015,162.66666666666666,3.0,2.0
72,127.503,163.8,5.0,3.0
73,129.301,175.0,5.0,1.0
74,135.284,178.0,4.0,1.0
75,135.346,178.0,1.0,1.0
76,137.361,177.0,3.0,1.0
77,139.407,177.0,1.0,1.0
78,140.151,176.0,3.0,1.0
79,143.22,177.0,1.0,1.0
80,143.84,177.0,1.0,1.0
81,145.39,177.0,2.0,1.0
82,146.475,176.0,4.0,1.0
83,147.095,175.0,2.0,1.0
84,147.126,176.0,3.0,1.0
85,151.218,176.66666666666666,3.0,2.0
86,151.497,174.5,4.0,3.0
87,151.962,173.0,3.0,1.0
88,156.395,176.75,4.0,2.0
89,156.829,174.5,2.0,2.0
90,160.983,174.0,4.0,1.0
