,Time,Weighted_Price,Total_Size,Order_Number
0,4.185,307.0,2.0,1.0
1,5.301,307.0,1.0,1.0
2,9.331,295.8,10.0,4.0
3,13.113,291.0,1.0,1.0
4,15.655,295.0,7.0,3.0
5,17.174,300.0,2.0,2.0
6,20.522,306.3333333333333,3.0,2.0
7,20.863,306.0,3.0,1.0
8,27.621,309.0,5.0,1.0
9,29.946,309.0,1.0,1.0
10,31.031,307.0,2.0,1.0
11,31.279,306.0,2.0,1.0
12,31.651,305.0,1.0,1.0
13,32.457,305.0,1.0,1.0
14,33.263,305.0,2.0,1.0
15,34.596,304.0,2.0,1.0
16,36.859,303.25,4.0,2.0
17,42.842,307.0,1.0,1.0
18,44.609,306.0,3.0,1.0
19,45.477,307.0,2.0,1.0
20,47.523,306.0,4.0,2.0
21,49.91,305.0,5.0,1.0
22,52.483,307.0,1.0,1.0
23,54.715,304.5,2.0,2.0
24,55.335,304.0,2.0,1.0
25,56.451,305.0,2.0,1.0
26,56.482,306.0,3.0,1.0
27,56.916,305.0,2.0,1.0
28,58.28,304.25,4.0,2.0
29,61.597,303.0,1.0,1.0
30,63.922,295.4,5.0,3.0
31,66.061,309.0,1.0,1.0
32,68.262,304.0,1.0,1.0
33,70.37,293.0,1.0,1.0
34,71.672,292.0,2.0,1.0
35,72.757,296.3333333333333,6.0,3.0
36,73.005,301.0,2.0,1.0
37,76.446,301.0,5.0,2.0
38,78.399,305.0,3.0,1.0
39,80.445,307.0,4.0,1.0
40,81.096,305.0,5.0,3.0
41,84.568,303.0,3.0,1.0
42,84.971,306.0,5.0,1.0
43,88.195,304.0,2.0,1.0
44,88.815,296.3333333333333,3.0,2.0
45,94.705,299.0,3.0,2.0
46,96.131,296.0,2.0,1.0
47,96.72,295.0,1.0,1.0
48,99.51,299.0,1.0,1.0
49,100.037,301.0,2.0,2.0
50,101.928,305.0,6.0,2.0
51,104.966,306.0,2.0,2.0
52,105.462,293.0,3.0,1.0
53,110.391,293.0,2.0,1.0
54,110.608,293.4,5.0,2.0
55,111.91,295.3333333333333,6.0,2.0
56,112.995,298.5,2.0,2.0
57,115.32,301.0,2.0,1.0
58,117.645,306.0,1.0,1.0
59,119.784,304.3333333333333,3.0,2.0
60,120.9,304.0,2.0,1.0
61,121.303,305.0,3.0,1.0
62,121.892,304.0,1.0,1.0
63,122.946,301.0,1.0,1.0
64,124.0,301.0,3.0,1.0
65,129.952,291.0,2.0,1.0
66,131.285,297.1666666666667,6.0,3.0
67,134.478,291.0,1.0,1.0
68,137.981,294.0,1.0,1.0
69,138.508,298.6666666666667,6.0,3.0
70,139.407,303.0,2.0,1.0
71,139.438,304.0,1.0,1.0
72,140.213,302.0,1.0,1.0
73,140.368,303.0,3.0,1.0
74,141.081,304.0,1.0,1.0
75,141.887,304.0,5.0,1.0
76,144.057,305.0,5.0,1.0
77,145.886,306.0,2.0,1.0
78,146.165,310.0,1.0,1.0
79,147.219,305.5,4.0,2.0
80,150.04,304.0,3.0,1.0
81,155.217,302.0,4.0,1.0
82,155.434,304.0,2.0,1.0
83,155.899,303.0,5.0,1.0
84,157.046,305.0,1.0,1.0
85,157.542,305.0,4.0,1.0
86,157.852,306.0,3.0,1.0
87,158.813,306.0,3.0,1.0
88,162.068,305.0,3.0,1.0
89,163.277,304.25,4.0,2.0
90,163.525,302.6666666666667,3.0,2.0
91,165.013,306.0,4.0,1.0
92,168.237,297.0,2.0,1.0
93,168.671,296.4,5.0,3.0
94,169.198,309.3333333333333,3.0,2.0
95,176.7,300.0,3.0,1.0
96,176.762,300.0,1.0,1.0
97,177.568,302.0,2.0,1.0
98,179.924,304.0,2.0,1.0
99,180.761,304.0,3.0,1.0
100,181.908,306.0,1.0,1.0
101,182.28,305.0,3.0,1.0
102,182.993,307.0,1.0,1.0
103,185.38,306.0,1.0,1.0
104,185.721,306.0,3.0,1.0
105,186.062,307.0,1.0,1.0
106,186.186,306.0,1.0,1.0
107,188.666,307.0,1.0,1.0
108,189.689,305.0,1.0,1.0
109,190.557,305.0,5.0,1.0
110,191.27,307.0,2.0,1.0
111,193.378,302.0,2.0,1.0
112,197.873,306.0,5.0,1.0
113,198.059,306.0,1.0,1.0
114,200.818,309.0,1.0,1.0
115,202.585,307.0,1.0,1.0
116,205.158,307.0,1.0,1.0
117,205.468,307.0,1.0,1.0
118,206.15,305.0,2.0,1.0
119,206.522,309.0,1.0,1.0
120,211.761,309.4,5.0,2.0
121,212.133,306.0,2.0,1.0
122,215.946,308.0,3.0,1.0
123,216.473,308.0,2.0,1.0
124,217.031,308.0,1.0,1.0
125,220.348,308.0,5.0,1.0
126,220.844,306.0,3.0,2.0
127,221.836,307.0,2.0,1.0
128,224.471,307.0,1.0,1.0
129,226.517,307.0,3.0,1.0
130,227.602,307.0,5.0,1.0
131,231.105,310.0,1.0,1.0
132,233.926,310.0,1.0,1.0
133,234.825,310.0,3.0,1.0
134,235.042,310.0,3.0,1.0
135,239.692,310.0,1.0,1.0
136,243.815,310.0,1.0,1.0
137,243.908,308.0,2.0,1.0
138,244.745,308.0,2.0,1.0
139,245.954,307.0,1.0,1.0
140,246.45,306.0,1.0,1.0
141,246.543,307.0,1.0,1.0
142,247.101,305.0,3.0,1.0
143,247.194,305.0,1.0,1.0
144,247.814,304.0,2.0,1.0
145,249.116,304.0,1.0,1.0
146,250.015,310.0,5.0,1.0
147,252.681,310.0,5.0,1.0
148,253.797,310.0,2.0,1.0
149,254.913,309.5,4.0,2.0
150,261.919,308.0,1.0,1.0
151,263.283,308.0,2.0,1.0
152,265.887,308.0,4.0,1.0
153,267.344,307.0,2.0,1.0
154,269.886,306.0,3.0,3.0
155,272.273,305.0,5.0,1.0
156,273.296,306.0,5.0,1.0
157,276.675,311.0,1.0,1.0
158,280.023,311.0,3.0,1.0
159,281.17,309.0,4.0,1.0
160,282.131,309.0,1.0,1.0
161,282.255,309.0,2.0,2.0
162,282.472,305.0,4.0,1.0
163,288.362,308.0,4.0,3.0
164,291.989,303.0,2.0,1.0
165,293.477,300.0,1.0,1.0
166,294.903,297.0,4.0,2.0
167,295.895,296.6666666666667,6.0,2.0
168,297.693,296.0,3.0,1.0
169,297.755,301.0,1.0,1.0
170,301.041,298.0,2.0,1.0
171,303.521,298.0,1.0,1.0
172,304.916,298.0,1.0,1.0
173,304.978,298.0,1.0,1.0
174,306.621,306.0,3.0,1.0
175,314.588,300.0,1.0,1.0
176,314.65,302.0,1.0,1.0
177,315.363,302.0,2.0,1.0
178,315.797,302.0,1.0,1.0
179,316.758,301.0,2.0,1.0
180,317.75,302.0,4.0,2.0
181,318.339,303.0,1.0,1.0
182,321.563,293.0,1.0,1.0
183,321.625,293.25,4.0,2.0
184,322.369,294.0,1.0,1.0
185,323.981,298.5,16.0,6.0
186,325.965,304.0,2.0,1.0
187,326.275,304.0,2.0,1.0
188,331.39,304.0,4.0,2.0
189,333.87,295.0,1.0,1.0
190,335.203,296.0,3.0,1.0
191,335.606,297.0,1.0,1.0
192,336.319,297.0,1.0,1.0
193,337.187,298.0,5.0,1.0
194,342.333,301.0,5.0,3.0
195,344.72,301.4,5.0,2.0
196,344.906,305.0,1.0,1.0
197,347.913,293.0,2.0,1.0
198,348.564,293.0,3.0,1.0
199,350.207,303.2857142857143,7.0,3.0
200,352.16,297.0,2.0,1.0
201,354.02,301.75,4.0,2.0
202,357.771,305.0,2.0,1.0
203,358.825,303.0,4.0,1.0
204,359.228,304.0,2.0,1.0
205,359.414,303.0,1.0,1.0
206,359.817,304.0,4.0,1.0
207,365.459,308.3333333333333,3.0,2.0
208,366.947,304.0,1.0,1.0
209,367.257,304.0,2.0,1.0
210,367.412,304.0,1.0,1.0
211,368.001,304.0,2.0,1.0
212,369.024,307.0,3.0,1.0
213,371.659,307.0,1.0,1.0
214,372.279,302.0,3.0,1.0
215,372.341,302.0,2.0,1.0
216,373.519,300.0,3.0,1.0
217,377.208,308.0,5.0,1.0
218,377.27,308.0,2.0,1.0
219,380.246,302.0,1.0,1.0
220,380.835,303.0,1.0,1.0
221,381.362,309.0,4.0,2.0
222,385.144,307.2,5.0,2.0
223,387.097,304.6666666666667,3.0,2.0
224,393.204,306.0,1.0,1.0
225,394.413,307.0,1.0,1.0
226,394.909,306.0,2.0,1.0
227,395.064,306.0,2.0,1.0
228,395.746,304.6666666666667,3.0,2.0
229,396.645,304.0,4.0,1.0
230,396.707,309.0,1.0,1.0
231,399.156,310.0,5.0,1.0
232,405.852,308.0,4.0,1.0
233,408.487,306.0,3.0,1.0
234,410.13,309.0,4.0,1.0
235,410.378,307.0,3.0,1.0
236,411.277,309.0,1.0,1.0
237,412.486,307.0,2.0,1.0
238,413.323,306.0,1.0,1.0
239,416.113,306.0,2.0,1.0
240,418.407,306.3333333333333,3.0,3.0
241,420.453,306.0,4.0,1.0
242,424.328,310.0,2.0,1.0
243,426.405,310.0,4.0,1.0
244,427.924,309.5,4.0,2.0
245,429.009,307.0,2.0,1.0
246,430.466,306.5,2.0,2.0
247,431.768,305.5,2.0,2.0
248,433.721,304.25,4.0,3.0
249,440.479,304.0,3.0,1.0
250,441.13,304.0,3.0,1.0
251,441.533,304.0,3.0,1.0
252,442.494,303.0,2.0,1.0
253,442.711,302.0,2.0,1.0
254,446.493,309.0,1.0,1.0
255,448.291,303.0,1.0,1.0
256,449.748,304.0,2.0,1.0
257,450.709,303.0,1.0,1.0
258,451.856,303.0,4.0,1.0
259,452.972,306.0,1.0,1.0
260,453.158,306.0,1.0,1.0
261,453.282,304.6,5.0,2.0
262,456.568,300.0,4.0,1.0
263,457.126,301.0,1.0,1.0
264,457.622,302.0,2.0,1.0
265,458.49,294.75,4.0,3.0
266,463.543,307.5,4.0,2.0
267,464.039,300.5,2.0,2.0
268,471.696,306.25,4.0,3.0
269,474.579,302.0,1.0,1.0
270,477.679,302.8,5.0,2.0
271,478.392,302.0,3.0,1.0
272,478.609,302.0,5.0,1.0
273,480.035,303.0,1.0,1.0
274,481.244,301.0,2.0,1.0
275,481.306,301.0,2.0,1.0
276,482.36,304.0,1.0,1.0
277,484.065,300.0,1.0,1.0
278,485.615,302.0,4.0,1.0
279,485.739,304.0,1.0,1.0
280,488.808,304.0,5.0,2.0
281,488.932,304.0,1.0,1.0
282,490.575,304.0,2.0,1.0
283,492.032,302.0,1.0,1.0
284,498.387,307.0,1.0,1.0
285,499.844,307.0,2.0,1.0
286,501.58,310.0,4.0,1.0
287,502.665,306.3333333333333,3.0,2.0
288,502.82,306.0,2.0,1.0
289,503.13,306.0,4.0,1.0
290,507.222,306.0,2.0,1.0
291,510.57,306.0,4.0,1.0
292,510.973,305.0,1.0,1.0
293,511.376,305.0,1.0,1.0
294,512.244,302.0,3.0,1.0
295,512.492,299.0,4.0,2.0
296,514.042,304.0,1.0,1.0
297,520.521,308.4,5.0,3.0
298,521.389,308.0,3.0,1.0
299,521.637,307.3333333333333,3.0,2.0
300,524.148,306.75,4.0,2.0
301,525.047,305.25,4.0,3.0
302,525.667,302.0,3.0,1.0
303,525.946,299.6,5.0,2.0
304,529.821,308.0,4.0,1.0
305,535.432,308.0,5.0,1.0
306,535.835,308.0,5.0,1.0
307,539.028,308.0,2.0,1.0
308,539.09,309.0,1.0,1.0
309,539.989,308.8,5.0,2.0
310,541.973,308.0,5.0,1.0
311,545.755,308.0,2.0,1.0
312,546.282,308.0,4.0,1.0
313,546.778,308.0,1.0,1.0
314,547.026,308.0,2.0,1.0
315,547.987,308.0,3.0,1.0
316,552.978,307.0,2.0,1.0
317,558.093,310.0,2.0,1.0
318,559.364,310.0,4.0,1.0
319,562.247,307.6666666666667,3.0,3.0
320,567.114,305.0,5.0,1.0
321,569.811,306.0,2.0,1.0
322,570.524,301.6,5.0,3.0
323,571.113,300.6666666666667,3.0,2.0
324,571.733,310.0,3.0,1.0
325,572.632,310.0,3.0,1.0
326,577.53,307.0,1.0,1.0
327,578.274,305.0,2.0,1.0
328,579.111,298.0,1.0,1.0
329,581.715,297.0,2.0,1.0
330,582.676,301.0,4.0,1.0
331,583.265,293.0,2.0,1.0
332,584.102,301.5,2.0,2.0
