,Time,Weighted_Price,Total_Size,Order_Number
0,4.185,278.0,1.0,1.0
1,4.526,278.0,2.0,1.0
2,13.857,289.2,5.0,2.0
3,18.507,294.0,1.0,1.0
4,19.933,292.0,2.0,1.0
5,20.243,290.0,3.0,2.0
6,20.987,288.0,2.0,1.0
7,22.32,289.0,5.0,1.0
8,23.002,288.0,3.0,2.0
9,23.343,287.0,4.0,2.0
10,23.591,283.6666666666667,3.0,2.0
11,24.366,284.0,2.0,1.0
12,25.389,288.6666666666667,3.0,2.0
13,27.621,278.0,2.0,1.0
14,27.683,279.0,4.0,1.0
15,28.768,289.0,2.0,1.0
16,29.822,289.0,1.0,1.0
17,30.07,288.0,1.0,1.0
18,30.38,281.0,3.0,1.0
19,41.013,278.6666666666667,3.0,2.0
20,41.354,281.57142857142856,7.0,2.0
21,46.128,283.0,3.0,1.0
22,48.112,281.4,5.0,2.0
23,48.205,286.3333333333333,3.0,2.0
24,50.189,281.75,4.0,3.0
25,51.708,285.0,2.0,2.0
26,54.839,282.0,3.0,1.0
27,56.017,287.0,3.0,1.0
28,58.714,284.0,2.0,1.0
29,63.24,290.0,1.0,1.0
30,64.17,289.3333333333333,9.0,2.0
31,64.573,294.0,3.0,1.0
32,66.743,289.0,5.0,1.0
33,68.014,284.6,5.0,2.0
34,68.386,284.0,1.0,1.0
35,70.122,283.0,2.0,1.0
36,70.835,282.3333333333333,3.0,2.0
37,73.253,283.0,2.0,1.0
38,73.377,291.0,2.0,1.0
39,74.338,291.0,1.0,1.0
40,82.119,280.0,1.0,1.0
41,83.018,280.0,1.0,1.0
42,83.576,288.0,3.0,1.0
43,84.692,288.0,1.0,1.0
44,85.126,289.0,1.0,1.0
45,87.42,288.0,2.0,1.0
46,87.885,281.5,2.0,2.0
47,91.202,278.0,2.0,1.0
48,94.116,288.8333333333333,6.0,2.0
49,94.333,291.0,1.0,1.0
50,95.666,290.0,4.0,2.0
51,98.394,289.0,1.0,1.0
52,99.851,280.0,2.0,1.0
53,100.316,279.0,4.0,1.0
54,102.424,283.0,2.0,1.0
55,103.261,282.0,3.0,1.0
56,103.292,285.0,1.0,1.0
57,104.346,287.5,8.0,2.0
58,109.151,288.0,2.0,1.0
59,110.98,290.0,2.0,1.0
60,111.011,290.0,5.0,1.0
61,112.654,290.0,1.0,1.0
62,114.297,289.0,1.0,1.0
63,115.196,290.0,1.0,1.0
64,119.722,291.0,1.0,1.0
65,121.396,292.0,2.0,2.0
66,121.83,290.0,1.0,1.0
67,122.977,290.0,3.0,1.0
68,125.705,292.25,4.0,2.0
69,128.836,290.0,2.0,1.0
70,129.921,289.0,1.0,1.0
71,129.983,289.0,2.0,1.0
72,131.13,291.0,1.0,1.0
73,132.308,289.0,2.0,1.0
74,136.4,290.0,2.0,1.0
75,137.423,290.0,1.0,1.0
76,139.686,290.0,1.0,1.0
77,141.67,289.0,5.0,1.0
78,142.228,291.8888888888889,9.0,2.0
79,143.22,291.0,2.0,2.0
80,151.931,295.0,1.0,1.0
81,153.078,290.0,1.0,1.0
82,156.116,290.0,3.0,1.0
83,157.945,290.0,4.0,1.0
84,159.185,290.0,1.0,1.0
85,160.425,291.3333333333333,3.0,2.0
86,160.766,290.0,2.0,2.0
87,163.401,289.0,3.0,2.0
88,165.478,289.0,1.0,1.0
89,165.571,285.0,1.0,1.0
90,167.71,285.0,3.0,1.0
91,167.772,285.0,1.0,1.0
92,168.051,290.0,2.0,1.0
93,170.934,295.0,5.0,1.0
94,173.259,295.0,4.0,1.0
95,178.064,293.0,2.0,1.0
96,179.304,293.0,5.0,1.0
97,181.102,293.0,2.0,1.0
98,181.877,291.0,2.0,1.0
99,182.9,290.5,2.0,2.0
100,185.07,293.0,2.0,2.0
101,187.085,292.0,2.0,2.0
102,190.402,291.0,3.0,1.0
103,190.836,291.0,1.0,1.0
104,191.518,290.0,1.0,1.0
105,193.006,289.0,3.0,1.0
106,193.223,289.0,3.0,1.0
107,199.299,290.0,1.0,1.0
108,199.671,290.0,1.0,1.0
109,201.314,289.0,5.0,1.0
110,202.647,288.0,2.0,1.0
111,205.964,286.0,1.0,1.0
112,206.584,285.6,5.0,2.0
113,208.289,284.6666666666667,3.0,2.0
114,209.591,284.0,4.0,1.0
115,212.381,284.0,5.0,1.0
116,212.536,286.0,3.0,1.0
117,213.001,285.0,4.0,1.0
118,213.28,283.0,1.0,1.0
119,214.179,284.0,3.0,1.0
120,214.427,282.0,1.0,1.0
121,215.233,282.0,2.0,1.0
122,222.208,294.0,2.0,1.0
123,223.262,290.6,5.0,3.0
124,230.919,291.2,5.0,2.0
125,233.12,290.0,1.0,1.0
126,237.677,294.0,2.0,1.0
127,237.894,287.0,4.0,2.0
128,240.064,290.0,1.0,1.0
129,240.219,286.4,5.0,2.0
130,240.994,287.5,4.0,2.0
131,241.335,288.5,4.0,2.0
132,248.403,288.0,3.0,1.0
133,249.24,288.0,5.0,2.0
134,250.573,288.0,4.0,1.0
135,252.557,284.0,1.0,1.0
136,255.068,284.0,2.0,1.0
137,256.153,284.0,1.0,1.0
138,256.587,294.0,2.0,1.0
139,258.044,292.0,2.0,1.0
140,259.47,290.0,1.0,1.0
141,263.655,291.0,2.0,1.0
142,264.058,288.6,5.0,2.0
143,268.987,289.0,2.0,1.0
144,269.886,289.0,1.0,1.0
145,269.948,288.0,5.0,1.0
146,271.157,283.0,4.0,4.0
147,273.978,279.0,1.0,1.0
148,274.753,279.0,2.0,1.0
149,278.814,282.0,2.0,1.0
150,280.736,282.0,4.0,2.0
151,282.937,292.0,2.0,1.0
152,292.516,294.0,1.0,1.0
153,293.446,292.4,5.0,2.0
154,295.771,291.3333333333333,3.0,2.0
155,296.887,288.0,4.0,1.0
156,297.972,288.0,5.0,1.0
157,299.398,288.0,5.0,1.0
158,299.646,288.0,1.0,1.0
159,304.451,290.0,4.0,1.0
160,304.637,290.0,3.0,1.0
161,305.133,290.0,4.0,1.0
162,305.877,291.0,1.0,1.0
163,306.435,290.0,2.0,1.0
164,307.148,290.0,1.0,1.0
165,314.154,291.2,5.0,3.0
166,315.456,289.0,1.0,1.0
167,316.045,288.0,1.0,1.0
168,320.974,289.0,1.0,1.0
169,321.005,285.6,5.0,2.0
