,Time,Weighted_Price,Total_Size,Order_Number
0,6.417,336.0,5.0,2.0
1,11.718,337.0,2.0,1.0
2,15.469,337.0,1.0,1.0
3,18.321,338.0,1.0,1.0
4,19.53,336.2,5.0,2.0
5,20.119,336.0,4.0,1.0
6,20.863,336.0,1.0,1.0
7,21.948,336.0,3.0,1.0
8,23.281,333.0,1.0,1.0
9,23.436,334.0,1.0,1.0
10,24.397,338.0,1.0,1.0
11,24.645,338.0,1.0,1.0
12,27.745,339.0,3.0,1.0
13,29.636,337.0,1.0,1.0
14,31.31,337.0,2.0,1.0
15,36.146,336.0,1.0,1.0
16,36.642,336.0,3.0,2.0
17,37.789,334.2,5.0,2.0
18,38.099,332.0,2.0,1.0
19,40.331,336.0,3.0,1.0
20,42.129,334.0,2.0,1.0
21,45.136,334.2,5.0,2.0
22,46.128,332.3333333333333,3.0,3.0
23,50.282,334.0,1.0,1.0
24,51.615,333.0,1.0,1.0
25,52.638,333.0,1.0,1.0
26,55.428,334.0,1.0,1.0
27,58.156,335.0,2.0,1.0
28,58.838,333.0,3.0,1.0
29,58.993,333.0,3.0,1.0
30,59.458,333.0,3.0,1.0
31,62.031,332.4,5.0,3.0
32,62.651,332.0,5.0,2.0
33,66.092,334.0,2.0,1.0
34,66.588,336.0,1.0,1.0
35,66.681,336.0,3.0,1.0
36,66.805,331.5,4.0,2.0
37,72.788,339.0,2.0,1.0
38,78.771,332.0,1.0,1.0
39,78.957,332.0,1.0,1.0
40,79.639,329.0,3.0,1.0
41,79.701,329.0,2.0,1.0
42,80.104,329.0,3.0,1.0
43,80.693,329.2,5.0,2.0
44,83.049,336.0,1.0,1.0
45,85.219,334.0,1.0,1.0
46,87.172,337.0,3.0,1.0
47,88.753,336.0,5.0,1.0
48,89.001,334.5,2.0,2.0
49,92.504,331.0,4.0,1.0
50,93.248,331.0,1.0,1.0
51,94.829,331.0,2.0,1.0
52,95.046,333.0,3.0,1.0
53,100.471,334.0,1.0,1.0
54,103.726,334.0,3.0,1.0
55,104.129,334.0,4.0,1.0
56,104.253,335.0,3.0,1.0
57,104.377,336.0,3.0,1.0
58,108.097,335.0,3.0,2.0
59,112.406,334.0,2.0,1.0
60,113.026,331.5,2.0,2.0
61,113.708,331.0,1.0,1.0
62,114.731,328.0,3.0,1.0
63,115.847,322.0,2.0,1.0
64,116.188,324.0,3.0,1.0
65,117.118,326.6666666666667,6.0,4.0
66,117.583,337.0,4.0,1.0
67,117.831,337.0,1.0,1.0
68,119.381,336.0,4.0,2.0
69,123.876,341.0,2.0,1.0
70,125.519,330.6666666666667,3.0,3.0
71,126.356,336.0,1.0,1.0
72,128.123,325.0,1.0,1.0
73,130.944,327.0,1.0,1.0
74,131.502,323.0,5.0,1.0
75,132.339,325.2,5.0,2.0
76,135.997,336.0,2.0,1.0
77,137.299,333.0,4.0,2.0
78,137.795,335.0,1.0,1.0
79,138.818,333.0,1.0,1.0
80,139.128,332.0,2.0,1.0
81,140.306,332.0,1.0,1.0
82,140.678,332.0,3.0,1.0
83,145.979,330.0,3.0,1.0
84,146.196,330.0,1.0,1.0
85,146.816,331.0,3.0,2.0
86,148.087,327.0,5.0,1.0
87,148.862,329.0,2.0,1.0
88,150.877,336.8,5.0,2.0
89,151.59,335.0,1.0,1.0
90,154.659,321.0,1.0,1.0
91,155.31,321.0,1.0,1.0
92,157.728,321.0,2.0,1.0
93,158.751,324.0,1.0,1.0
94,159.96,324.0,3.0,1.0
95,161.82,326.0,4.0,1.0
96,162.998,330.0,1.0,1.0
97,164.083,330.6,5.0,3.0
98,166.253,332.0,3.0,1.0
99,167.493,333.3333333333333,3.0,2.0
100,170.097,327.0,5.0,1.0
101,172.763,337.0,3.0,1.0
102,174.84,336.8,5.0,2.0
103,174.871,333.5,2.0,2.0
104,176.08,338.0,2.0,1.0
105,176.142,334.0,3.0,2.0
106,177.196,332.3333333333333,3.0,2.0
107,178.126,330.5,2.0,2.0
108,179.645,329.0,4.0,1.0
109,180.389,329.0,4.0,1.0
110,180.792,336.0,1.0,1.0
111,181.877,336.0,1.0,1.0
112,182.001,336.0,3.0,1.0
113,182.435,334.0,1.0,1.0
114,182.9,333.0,2.0,1.0
115,188.542,324.0,1.0,1.0
116,189.162,324.0,1.0,1.0
117,190.278,325.54545454545456,11.0,4.0
118,191.704,323.0,4.0,1.0
119,193.843,325.3333333333333,3.0,2.0
120,195.3,337.0,4.0,1.0
121,196.571,338.0,1.0,1.0
122,196.943,333.8,5.0,2.0
123,198.4,335.0,3.0,1.0
124,199.857,334.0,1.0,1.0
125,200.601,333.0,2.0,1.0
126,203.732,333.0,1.0,1.0
127,204.724,338.0,4.0,1.0
128,207.08,338.0,1.0,1.0
129,208.661,338.0,4.0,2.0
130,209.467,334.8,5.0,2.0
