,Time,Weighted_Price,Total_Size,Order_Number
0,8.432,139.0,1.0,1.0
1,10.54,130.0,1.0,1.0
2,10.943,131.0,2.0,1.0
3,11.129,131.0,2.0,1.0
4,11.749,132.0,4.0,1.0
5,14.911,134.14285714285714,7.0,4.0
6,16.616,132.0,3.0,1.0
7,17.856,135.88888888888889,9.0,3.0
8,21.545,147.0,2.0,1.0
9,25.358,147.0,2.0,1.0
10,29.233,146.0,2.0,2.0
11,29.543,143.0,1.0,1.0
12,29.667,141.66666666666666,3.0,2.0
13,31.217,141.0,2.0,1.0
14,31.992,142.0,3.0,1.0
15,32.674,139.0,4.0,1.0
16,33.387,139.0,2.0,1.0
17,36.89,144.0,1.0,1.0
18,37.758,138.5,4.0,2.0
19,38.037,140.0,1.0,1.0
20,38.099,140.0,1.0,1.0
21,40.982,135.0,1.0,1.0
22,41.044,139.33333333333334,6.0,2.0
23,44.33,135.8,5.0,2.0
24,45.88,134.0,1.0,1.0
25,47.988,133.5,2.0,2.0
26,48.732,132.0,1.0,1.0
27,50.158,135.8,5.0,2.0
28,53.723,139.66666666666666,3.0,2.0
29,55.583,145.0,5.0,3.0
30,55.986,143.0,4.0,1.0
31,59.117,143.0,2.0,1.0
32,61.287,147.0,1.0,1.0
33,61.566,147.0,5.0,1.0
34,62.682,147.0,1.0,1.0
35,63.953,147.0,4.0,1.0
36,64.201,146.0,5.0,1.0
37,65.007,146.0,1.0,1.0
38,66.092,143.0,1.0,1.0
39,73.47,144.5,4.0,3.0
40,75.764,139.0,2.0,1.0
41,76.632,139.0,4.0,1.0
42,78.058,139.0,1.0,1.0
43,80.352,139.0,4.0,2.0
44,82.801,141.0,2.0,1.0
45,83.204,139.0,1.0,1.0
46,83.266,139.0,4.0,1.0
47,84.165,140.0,1.0,1.0
48,84.196,139.0,2.0,1.0
49,85.25,139.0,3.0,2.0
50,85.343,139.0,5.0,2.0
51,85.715,139.0,1.0,1.0
52,85.963,140.0,4.0,1.0
53,88.133,139.0,3.0,2.0
54,91.388,138.8,5.0,4.0
55,92.225,138.0,1.0,1.0
56,92.628,139.0,2.0,1.0
57,93.124,139.0,1.0,1.0
58,94.364,139.0,1.0,1.0
59,95.945,140.5,4.0,2.0
60,96.596,147.0,2.0,1.0
61,97.154,145.8,5.0,2.0
62,98.425,141.8,5.0,2.0
63,100.285,139.6,5.0,3.0
64,103.757,143.0,1.0,1.0
65,105.121,143.0,2.0,1.0
66,110.205,145.0,1.0,1.0
67,110.236,143.0,2.0,1.0
68,111.073,141.0,4.0,1.0
69,112.437,141.0,3.0,2.0
70,112.468,141.0,2.0,1.0
71,113.336,142.0,2.0,1.0
72,113.491,141.0,1.0,1.0
73,114.173,141.0,3.0,2.0
74,115.878,140.33333333333334,3.0,2.0
75,120.652,143.0,1.0,1.0
76,122.295,143.0,1.0,1.0
77,123.473,140.0,1.0,1.0
78,125.24,142.0,1.0,1.0
79,126.883,144.0,1.0,1.0
80,128.061,145.0,5.0,1.0
81,134.571,146.0,2.0,1.0
82,134.633,146.0,1.0,1.0
83,136.772,143.0,4.0,1.0
84,138.229,143.0,2.0,1.0
85,139.128,141.0,3.0,1.0
86,139.221,139.0,3.0,1.0
87,139.5,139.0,2.0,1.0
88,139.593,139.0,4.0,2.0
89,139.996,143.0,6.0,2.0
90,141.267,142.0,1.0,1.0
91,144.15,141.0,4.0,2.0
92,144.801,139.0,1.0,1.0
93,145.297,139.0,1.0,1.0
94,146.289,139.0,1.0,1.0
95,149.389,139.8,5.0,2.0
96,152.179,134.08333333333334,12.0,5.0
97,157.48,141.0,1.0,1.0
98,158.72,143.0,2.0,1.0
99,161.448,146.0,2.0,1.0
100,162.285,146.0,4.0,1.0
101,164.021,146.0,4.0,1.0
102,164.982,145.0,2.0,1.0
103,171.461,147.0,5.0,1.0
104,172.329,146.66666666666666,3.0,2.0
105,172.515,146.0,3.0,1.0
106,173.693,146.0,2.0,1.0
107,175.987,146.0,4.0,1.0
108,177.63,146.0,4.0,1.0
109,179.583,145.8,5.0,2.0
110,180.73,142.0,4.0,3.0
111,180.792,141.0,2.0,1.0
112,182.528,145.0,2.0,1.0
113,183.334,141.0,2.0,1.0
114,183.427,141.0,1.0,1.0
115,183.675,141.0,3.0,1.0
116,184.14,141.0,1.0,1.0
117,184.295,141.0,1.0,1.0
118,185.008,147.0,1.0,1.0
119,188.046,147.0,2.0,1.0
120,188.108,146.0,2.0,2.0
121,189.782,143.0,1.0,1.0
122,195.796,144.8,5.0,2.0
123,196.075,143.0,3.0,1.0
124,200.012,141.5,4.0,2.0
125,200.57,141.0,3.0,1.0
126,202.399,143.0,2.0,1.0
127,203.019,143.0,1.0,1.0
128,203.267,142.0,3.0,1.0
129,203.484,141.0,3.0,2.0
130,204.352,143.0,2.0,1.0
131,205.933,141.0,1.0,1.0
132,206.739,142.0,2.0,1.0
133,207.545,142.0,2.0,1.0
134,208.01,142.33333333333334,3.0,2.0
135,214.489,147.0,5.0,1.0
136,219.635,147.0,4.0,1.0
137,219.821,146.5,4.0,2.0
138,222.363,144.0,1.0,1.0
139,224.006,143.0,1.0,1.0
140,224.905,143.0,1.0,1.0
141,225.556,143.0,2.0,1.0
142,226.052,141.0,3.0,1.0
143,226.579,141.0,1.0,1.0
144,231.322,147.0,4.0,1.0
145,233.337,147.0,3.0,1.0
146,233.368,143.4,5.0,2.0
147,234.608,141.0,1.0,1.0
148,234.794,141.0,2.0,1.0
149,235.228,140.2,5.0,2.0
150,236.034,139.6,5.0,4.0
151,240.064,139.0,4.0,2.0
152,240.808,139.33333333333334,3.0,2.0
153,241.118,139.0,1.0,1.0
154,244.249,143.0,3.0,1.0
155,244.993,143.0,2.0,1.0
156,246.667,146.0,2.0,1.0
157,248.651,147.0,1.0,1.0
158,248.868,146.4,5.0,2.0
159,249.023,143.4,5.0,2.0
160,250.015,139.0,4.0,1.0
161,250.201,139.25,4.0,4.0
162,252.495,140.0,1.0,1.0
163,258.664,141.0,3.0,2.0
164,259.656,141.0,3.0,1.0
165,259.811,141.0,1.0,1.0
166,259.966,141.0,4.0,1.0
167,261.299,139.0,5.0,1.0
168,261.919,138.25,4.0,2.0
169,262.291,138.0,1.0,1.0
170,263.407,131.0,1.0,1.0
171,265.887,144.0,1.0,1.0
172,266.321,143.0,5.0,1.0
173,266.352,143.0,3.0,1.0
174,270.878,143.4,5.0,2.0
175,273.203,143.0,4.0,2.0
176,273.296,143.0,4.0,1.0
177,274.071,140.0,3.0,1.0
178,276.334,140.0,3.0,1.0
179,278.628,140.66666666666666,3.0,2.0
180,280.457,139.0,4.0,2.0
181,280.767,139.0,3.0,1.0
182,281.015,139.0,2.0,1.0
183,282.131,140.6,5.0,2.0
184,283.526,139.0,4.0,1.0
185,283.991,139.0,5.0,1.0
186,285.448,139.0,1.0,1.0
187,286.347,139.0,1.0,1.0
188,289.633,139.0,2.0,2.0
189,296.112,145.0,1.0,1.0
190,301.01,147.0,4.0,1.0
191,303.614,147.0,4.0,1.0
192,304.792,147.0,1.0,1.0
193,305.846,146.0,5.0,3.0
194,306.652,143.0,1.0,1.0
195,307.489,143.0,4.0,1.0
196,307.737,141.75,4.0,3.0
197,308.14,140.0,3.0,1.0
198,308.636,139.0,2.0,1.0
199,308.698,141.0,7.0,3.0
200,309.597,139.0,4.0,2.0
201,312.48,139.0,1.0,1.0
202,313.193,138.5,2.0,2.0
203,314.154,140.0,3.0,1.0
204,318.928,145.0,4.0,1.0
205,324.136,142.66666666666666,3.0,3.0
206,325.779,138.4,5.0,2.0
207,326.895,144.0,1.0,1.0
208,327.05,143.0,1.0,1.0
