,Time,Weighted_Price,Total_Size,Order_Number
0,9.734,135.0,1.0,1.0
1,14.384,135.0,4.0,1.0
2,14.725,136.0,3.0,1.0
3,15.252,137.0,1.0,1.0
4,15.376,137.0,1.0,1.0
5,15.469,137.0,3.0,1.0
6,16.709,142.0,3.0,1.0
7,17.515,143.0,7.0,2.0
8,18.786,141.0,1.0,1.0
9,19.034,143.0,1.0,1.0
10,19.623,145.625,8.0,3.0
11,20.491,141.25,4.0,2.0
12,21.359,146.0,2.0,1.0
13,22.723,148.0,2.0,1.0
14,24.955,151.0,1.0,1.0
15,25.761,152.0,3.0,1.0
16,28.985,152.0,1.0,1.0
17,29.636,151.0,1.0,1.0
18,34.069,145.0,5.0,2.0
19,35.743,150.0,1.0,1.0
20,35.929,149.0,2.0,2.0
21,36.518,147.0,1.0,1.0
22,36.89,143.0,4.0,1.0
23,37.2,143.0,4.0,2.0
24,37.82,143.0,2.0,1.0
25,38.254,144.33333333333334,3.0,2.0
26,40.362,143.0,3.0,1.0
27,43.834,145.0,3.0,1.0
28,43.958,145.0,4.0,1.0
29,44.268,145.0,3.0,1.0
30,46.81,143.0,2.0,1.0
31,49.569,143.0,2.0,1.0
32,49.631,142.0,5.0,1.0
33,54.529,146.0,3.0,1.0
34,54.684,143.0,2.0,2.0
35,55.118,146.66666666666666,3.0,2.0
36,57.908,148.0,1.0,1.0
37,59.179,149.0,3.0,1.0
38,59.768,148.0,1.0,1.0
39,64.945,151.0,2.0,1.0
40,66.061,151.8,5.0,3.0
41,67.518,151.0,4.0,2.0
42,67.828,151.0,3.0,1.0
43,69.223,149.0,3.0,1.0
44,69.874,149.0,2.0,1.0
45,72.509,146.0,3.0,1.0
46,73.284,145.0,1.0,1.0
47,74.524,148.0,2.0,1.0
48,74.617,143.0,3.0,1.0
49,75.857,143.0,1.0,1.0
50,76.167,142.0,1.0,1.0
51,76.787,142.0,1.0,1.0
52,76.849,143.0,1.0,1.0
53,78.461,148.0,1.0,1.0
54,79.732,150.25,4.0,3.0
55,83.483,149.0,2.0,1.0
56,84.878,145.0,2.0,1.0
57,84.909,145.0,1.0,1.0
58,86.924,141.0,3.0,1.0
59,87.11,141.0,1.0,1.0
60,88.412,138.0,2.0,1.0
61,90.861,135.0,1.0,1.0
62,91.636,136.0,2.0,1.0
63,92.132,142.0,6.0,2.0
64,94.085,141.0,2.0,1.0
65,95.449,141.0,4.0,2.0
66,95.79,139.0,1.0,1.0
67,96.007,143.0,7.0,2.0
